_id,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,TIPO,CAPACIDAD_MAX,CANTIDAD_POR_TIPO_JUEGO
18296,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,447600.053,4470468.948,ETRS89,40.38316378,-3.6173346,CALLE,AGUSTIN GARCIA MALLA,12,28031.0,"AGUSTÍN GARCÍA MALLA, 000012",31047257.0,1998-01-01T00:00:00Z,I18019,AE21,12,INFANTIL,9,"[('INFANTIL', '9')]"
18297,AREA DE MAYORES,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446988.6,4469294.95,ETRS89,40.37254894,-3.6244402,CALLE,BABILAFUENTE,2,28031.0,"BABILAFUENTE, 000002",20170570.0,2013-06-06T00:00:00Z,M1802,AE21,6,MAYORES,33,[]
18298,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,447552.72,4470376.118,ETRS89,40.38232453,-3.61788457,CALLE,PUERTO DEL BRUCH,33,28031.0,"PUERTO DEL BRUCH, 000033",11130118.0,2003-01-01T00:00:00Z,I18020,AE21,13,INFANTIL,4,"[('INFANTIL', '4')]"
18299,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448603.675,4470133.525,ETRS89,40.38020457,-3.6054843,CALLE,FUENTESPINA,2 B,28031.0,"FUENTESPINA, 000002  B",20130536.0,2003-01-01T00:00:00Z,I18021,AE21,11,INFANTIL,6,"[('INFANTIL', '6')]"
18300,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447488.679,4470284.974,ETRS89,40.38149941,-3.61863149,CALLE,PUERTO DE LUMBRERAS,8,28031.0,"PUERTO DE LUMBRERAS, 000008",11130126.0,2005-01-01T00:00:00Z,I18022,AE21,6,INFANTIL,2,"[('INFANTIL', '2')]"
18301,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447471.418,4469963.062,ETRS89,40.37859832,-3.61880829,CALLE,MONTES DE BARBANZA,1,28031.0,"MONTES DE BARBANZA, 000001",31035334.0,1998-01-01T00:00:00Z,I18023,AE21,14,INFANTIL,3,"[('INFANTIL', '3')]"
18302,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,447881.475,4470424.379,ETRS89,40.38277993,-3.61401565,PLAZA,CONVIVENCIA,1,28031.0,"CONVIVENCIA, 000001",11131575.0,1998-01-01T00:00:00Z,I18024,AE21,8,INFANTIL,4,"[('INFANTIL', '4')]"
18303,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,447797.721,4470335.169,ETRS89,40.38197102,-3.614995,CALLE,ENRIQUE GARCIA ALVAREZ,11 B,28031.0,"ENRIQUE GARCÍA ÁLVAREZ, 000011  B",20142418.0,2003-01-01T00:00:00Z,I18025,AE21,6,INFANTIL,5,[]
18304,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,447793.961,4470310.531,ETRS89,40.38174883,-3.61503728,CALLE,ENRIQUE GARCIA ALVAREZ,11 B,28031.0,"ENRIQUE GARCÍA ÁLVAREZ, 000011  B",20142418.0,2009-01-01T00:00:00Z,I18026,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
18305,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,447723.606,4470109.352,ETRS89,40.37993206,-3.61584958,CALLE,MONTE DE MONTJUICH,26,28031.0,"MONTE DE MONTJUICH, 000026",11131545.0,2012-07-17T00:00:00Z,I18027,AE21,6,INFANTIL,3,"[('INFANTIL', '3')]"
18307,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447690.924,4470024.027,ETRS89,40.37916134,-3.61622757,CALLE,REAL DE ARGANDA,52,28031.0,"REAL DE ARGANDA, 000052",31009802.0,2003-01-01T00:00:00Z,I18029,AE21,8,INFANTIL,14,"[('INFANTIL', '14')]"
18309,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,447544.222,4470467.781,ETRS89,40.38314976,-3.61799223,CAMINO,VASARES,4,28031.0,"CMNO VASARES, 000004",31041866.0,1998-01-01T00:00:00Z,I18030,AE21,14,INFANTIL,7,[]
18310,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448044.96,4470294.25,ETRS89,40.38161785,-3.6120791,CALLE,PUENTELARRA,30B,28031.0,"PUENTELARRA, 000030  B",20140789.0,2003-01-01T00:00:00Z,I18031,AE21,7,INFANTIL,1,"[('INFANTIL', '1')]"
18311,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448262.398,4470455.256,ETRS89,40.38308183,-3.60953069,CALLE,PUENTELARRA,16,28031.0,"PUENTELARRA, 000016",11131606.0,2003-01-01T00:00:00Z,I18032,AE21,14,INFANTIL,7,"[('INFANTIL', '7')]"
18312,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448620.945,4470524.328,ETRS89,40.38372627,-3.60531237,CALLE,ZAZUAR,2,28031.0,"ZAZUAR, 000002",11131619.0,2003-01-01T00:00:00Z,I18033,AE21,35,INFANTIL,18,"[('INFANTIL', '18')]"
18313,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448392.814,4470815.408,ETRS89,40.38633442,-3.60802349,CALLE,CASTRILLO DE AZA,6,28031.0,"CASTRILLO DE AZA, 000006",11131762.0,2006-01-01T00:00:00Z,I18034,AE21,12,INFANTIL,4,"[('INFANTIL', '4')]"
18314,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448641.289,4470017.593,ETRS89,40.37916249,-3.60503186,CALLE,POZA DE LA SAL,10,28031.0,"POZA DE LA SAL, 000010",11131664.0,2006-01-01T00:00:00Z,I18035,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
18315,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448291.34,4470222.366,ETRS89,40.38098559,-3.60917084,AVENIDA,SANTA EUGENIA,56 B,28031.0,"AVENIDA SANTA EUGENIA, 000056  B",31024433.0,2003-01-01T00:00:00Z,I18036,AE21,9,INFANTIL,4,"[('INFANTIL', '4')]"
18316,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448844.51,4469964.38,ETRS89,40.37869561,-3.60263367,CALLE,POZA DE LA SAL,3,28031.0,"POZA DE LA SAL, 000003",11131688.0,2003-01-01T00:00:00Z,I18037,AE21,9,INFANTIL,4,[]
18317,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447406.234,4469538.705,ETRS89,40.37477131,-3.61954113,CALLE,BUBIERCA,2,28031.0,"BUBIERCA, 000002",11131297.0,2005-03-13T00:00:00Z,I18038,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
18318,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446998.509,4469166.739,ETRS89,40.37139456,-3.62431283,CALLE,BABILAFUENTE,4,28031.0,"BABILAFUENTE, 000004",20170573.0,2007-01-01T00:00:00Z,I18039,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
18319,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446825.776,4470221.463,ETRS89,40.38088522,-3.62643536,CAMINO,TALLERES,2,28031.0,"CMNO TALLERES, 000002",20123983.0,2005-01-01T00:00:00Z,I18040,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
18320,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448248.085,4470691.664,ETRS89,40.38521067,-3.60971851,AVENIDA,SANTA EUGENIA,13,28031.0,"AVENIDA SANTA EUGENIA, 000013",11131790.0,2001-01-01T00:00:00Z,I18042,AE21,13,INFANTIL,7,"[('INFANTIL', '7')]"
18321,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446853.286,4469085.999,ETRS89,40.37065795,-3.62601661,CALLE,LA GRANJA DE SAN ILDEFONSO,1,28051.0,"LA GRANJA DE SAN ILDEFONSO, 000001",31041867.0,2007-01-01T00:00:00Z,I18043,AE21,7,INFANTIL,51,"[('INFANTIL', '51')]"
18322,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446698.542,4468898.774,ETRS89,40.36896142,-3.62782359,CALLE,PUERTO DE PORZUNA,45,28031.0,"PUERTO DE PORZUNA, 000045",31051767.0,2007-01-01T00:00:00Z,I18044,AE21,6,INFANTIL,13,[]
18323,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446691.164,4468944.576,ETRS89,40.36937356,-3.62791431,CALLE,PUERTO DE PORZUNA,45,28031.0,"PUERTO DE PORZUNA, 000045",31051767.0,2014-03-24T00:00:00Z,I18045,AE21,8,INFANTIL,13,"[('INFANTIL', '8'), ('DEPORTIVAS', '5')]"
18324,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447062.276,4468613.458,ETRS89,40.36641427,-3.62351581,CALLE,VILLAMANTA,26,28051.0,"VILLAMANTA, 000026",31037229.0,2006-01-01T00:00:00Z,I18046,AE21,6,INFANTIL,3,"[('INFANTIL', '3')]"
18325,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446426.537,4469642.894,ETRS89,40.37564751,-3.63108981,CARRETERA,VILLAVERDE A VALLECAS,295,28031.0,"CTRA VILLAVERDE A VALLECAS, 000295",20145965.0,2007-01-01T00:00:00Z,I18047,AE21,10,INFANTIL,7,"[('INFANTIL', '7')]"
18326,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448494.11,4468257.181,ETRS89,40.36329436,-3.60662339,CALLE,JOSE GUTIERREZ MAROTO,45,28051.0,"JOSÉ GUTIÉRREZ MAROTO, 000045",31019551.0,2006-01-01T00:00:00Z,I18048,AE21,12,INFANTIL,0,[]
18327,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448508.62,4468276.549,ETRS89,40.36346973,-3.60645407,CALLE,JOSE GUTIERREZ MAROTO,39,28051.0,"JOSÉ GUTIÉRREZ MAROTO, 000039",31019548.0,2018-01-21T00:00:00Z,I18049,AE21,11,INFANTIL,22,[]
18328,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449556.661,4468890.001,ETRS89,40.36906023,-3.59415964,CALLE,JUAN ANTONIO BARDEM,4 A,28051.0,"JUAN ANTONIO BARDEM, 000004  A",31037067.0,2010-03-20T00:00:00Z,I18050,AE21,7,INFANTIL,5,"[('INFANTIL', '5')]"
18329,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449644.283,4468975.964,ETRS89,40.36983995,-3.5931344,CALLE,ALTO DEL RETIRO,15,28051.0,"ALTO DEL RETIRO, 000015",31045630.0,2001-04-09T00:00:00Z,I18051,AE21,6,INFANTIL,4,"[('INFANTIL', '3'), ('DEPORTIVAS', '1')]"
18330,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449955.191,4468765.806,ETRS89,40.36796541,-3.58945594,CALLE,ALTO DEL RETIRO,4,28051.0,"ALTO DEL RETIRO, 000004",31037399.0,2006-02-24T00:00:00Z,I18052,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
18331,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448949.237,4468490.494,ETRS89,40.3654242,-3.60128198,CALLE,BERNARDINO DE PANTORBA,10,28051.0,"BERNARDINO DE PANTORBA, 000010",31019991.0,2000-08-30T00:00:00Z,I18053,AE21,16,INFANTIL,8,"[('INFANTIL', '8')]"
18332,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449299.56,4468261.79,ETRS89,40.36338524,-3.59713787,CALLE,MARIA TERESA LEON,2,28051.0,"MARÍA TERESA LEÓN, 000002",31053660.0,2006-01-01T00:00:00Z,I18054,AE21,9,INFANTIL,3,"[('INFANTIL', '3')]"
18333,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447931.971,4468946.776,ETRS89,40.36947181,-3.61330007,AVENIDA,LA GAVIA,39 H,28051.0,"AVENIDA LA GAVIA, 000039  H",31024845.0,2006-01-01T00:00:00Z,I18055,AE21,17,INFANTIL,7,"[('INFANTIL', '7')]"
18334,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449310.563,4467939.427,ETRS89,40.36048183,-3.59698266,CALLE,ANTONIO GADES,55,28051.0,"ANTONIO GADES, 000055",31037907.0,2006-01-01T00:00:00Z,I18056,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
18335,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449393.29,4467637.16,ETRS89,40.3577638,-3.59598444,AVENIDA,GRAN VIA DEL SURESTE,44,28051.0,"AVENIDA GRAN VÍA DEL SURESTE, 000044",31023193.0,2006-01-01T00:00:00Z,I18057,AE21,7,INFANTIL,7,[]
18336,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449385.313,4467601.306,ETRS89,40.35744032,-3.59607553,AVENIDA,GRAN VIA DEL SURESTE,44,28051.0,"AVENIDA GRAN VÍA DEL SURESTE, 000044",31023193.0,2006-12-28T00:00:00Z,I18058,AE21,8,INFANTIL,7,"[('INFANTIL', '7')]"
18337,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449689.396,4467497.847,ETRS89,40.35652668,-3.59248645,AVENIDA,GRAN VIA DEL SURESTE,65,28051.0,"AVENIDA GRAN VÍA DEL SURESTE, 000065",31032936.0,2006-01-01T00:00:00Z,I18059,AE21,6,INFANTIL,3,"[('INFANTIL', '3')]"
18338,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449698.222,4467530.17,ETRS89,40.3568184,-3.59238506,CALLE,EDUARDO CHILLIDA,219 B,28051.0,"EDUARDO CHILLIDA, 000219  B",31037221.0,2006-01-01T00:00:00Z,I18060,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
18339,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448347.884,4469452.044,ETRS89,40.37404949,-3.60844231,CALLE,LA PUEBLANUEVA,7,28051.0,"LA PUEBLANUEVA, 000007",31054105.0,2007-01-01T00:00:00Z,I18061,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
18340,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448243.406,4469513.614,ETRS89,40.37459768,-3.60967795,AVENIDA,LA GAVIA,13,28051.0,"AVENIDA LA GAVIA, 000013",31037292.0,2006-01-01T00:00:00Z,I18062,AE21,8,INFANTIL,4,"[('INFANTIL', '4')]"
18341,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449205.25,4468349.79,ETRS89,40.36417227,-3.59825558,AVENIDA,ENSANCHE DE VALLECAS,69,28051.0,"AVENIDA ENSANCHE DE VALLECAS, 000069",31035144.0,2007-01-01T00:00:00Z,I18063,AE21,9,INFANTIL,6,"[('INFANTIL', '6')]"
18343,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448170.097,4468503.28,ETRS89,40.36549131,-3.61045933,CALLE,ENTREPENAS,90,28051.0,"ENTREPEÑAS, 000090",31037215.0,2006-01-01T00:00:00Z,I18065,AE21,13,INFANTIL,7,"[('INFANTIL', '7')]"
18344,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447653.538,4468820.691,ETRS89,40.3683185,-3.61656916,AVENIDA,LA GAVIA,66,28051.0,"AVENIDA CERRO MILANO, 000003",31045482.0,2008-01-01T00:00:00Z,I18066,AE21,34,INFANTIL,17,"[('INFANTIL', '17')]"
18345,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447868.431,4468558.694,ETRS89,40.36597172,-3.61401673,CALLE,ALTO DE LA SARTENILLA,28,28051.0,"ALTO DE LA SARTENILLA, 000028",31027964.0,2008-01-01T00:00:00Z,I18067,AE21,11,INFANTIL,8,"[('INFANTIL', '8')]"
18346,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449016.909,4468018.938,ETRS89,40.36118022,-3.60044728,CALLE,EMBALSE DE MANZANARES,2,28051.0,"EMBALSE DE MANZANARES, 000002",31028536.0,2008-01-01T00:00:00Z,I18068,AE21,11,INFANTIL,3,"[('INFANTIL', '3')]"
18347,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448491.534,4469141.974,ETRS89,40.37126505,-3.6067252,AVENIDA,LAS SUERTES,17,28051.0,"AVENIDA LAS SUERTES, 000017",31045334.0,2008-01-01T00:00:00Z,I18069,AE21,11,INFANTIL,8,"[('INFANTIL', '8')]"
18348,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448821.207,4469521.19,ETRS89,40.37470161,-3.60287259,CALLE,REAL DE ARGANDA,78,28031.0,"REAL DE ARGANDA, 000078",31004140.0,2008-01-01T00:00:00Z,I18070,AE21,10,INFANTIL,14,"[('INFANTIL', '14')]"
18349,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449740.875,4468741.764,ETRS89,40.36773593,-3.59197825,CALLE,ANTONIO GADES,1 A,28051.0,"ANTONIO GADES, 000001  A",31024427.0,2008-01-01T00:00:00Z,I18072,AE21,12,INFANTIL,14,"[('INFANTIL', '9'), ('DEPORTIVAS', '5')]"
18350,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449438.514,4468506.019,ETRS89,40.36559388,-3.59552074,CALLE,CANADA DEL SANTISIMO,27,28051.0,"CAÑADA DEL SANTÍSIMO, 000027",31040165.0,2007-01-01T00:00:00Z,I18073,AE21,11,INFANTIL,11,"[('INFANTIL', '11')]"
18351,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448631.451,4469696.108,ETRS89,40.37626572,-3.60512184,CALLE,REAL DE ARGANDA,74,28031.0,"REAL DE ARGANDA, 000074",31028741.0,2006-01-01T00:00:00Z,I18074,AE21,8,INFANTIL,1,"[('INFANTIL', '1')]"
18352,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,447849.942,4470213.088,ETRS89,40.3808745,-3.61436983,CALLE,ENRIQUE GARCIA ALVAREZ,6,28031.0,"ENRIQUE GARCÍA ÁLVAREZ, 000006",31047216.0,2009-01-01T00:00:00Z,I18075,AE21,9,INFANTIL,4,"[('INFANTIL', '4')]"
18353,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447997.003,4469978.926,ETRS89,40.3787742,-3.61261832,CALLE,REAL DE ARGANDA,68,28031.0,"REAL DE ARGANDA, 000068",31020476.0,2008-01-01T00:00:00Z,I18076,AE21,6,INFANTIL,3,"[('INFANTIL', '3')]"
18354,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448310.959,4469846.591,ETRS89,40.37760156,-3.60890924,CALLE,MAZATERON,8,28051.0,"MAZATERÓN, 000008",31022359.0,2006-01-01T00:00:00Z,I18077,AE21,11,INFANTIL,6,"[('INFANTIL', '6')]"
18355,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447916.316,4469216.081,ETRS89,40.37189692,-3.61350646,AVENIDA,LA GAVIA,42,28051.0,"AVENIDA LA GAVIA, 000042",31053927.0,2006-01-01T00:00:00Z,I18078,AE21,11,INFANTIL,12,[]
18357,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,447495.078,4470582.087,ETRS89,40.38417641,-3.61858059,AVENIDA,GRAN VIA DEL ESTE,80,28031.0,"AVENIDA GRAN VÍA DEL ESTE, 000080",31031382.0,2006-01-01T00:00:00Z,I18080,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
18358,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,447827.627,4473278.029,ETRS89,40.40848414,-3.61488382,CALLE,CASALARREINA,32,28032.0,"CASALARREINA, 000032",31045386.0,2007-01-01T00:00:00Z,I19001,AE21,27,INFANTIL,48,"[('INFANTIL', '48')]"
18359,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,447881.236,4472978.444,ETRS89,40.40578864,-3.6142275,CALLE,HERCE,8,28032.0,"HERCE, 000008",31033169.0,2003-01-01T00:00:00Z,I19003,AE21,10,INFANTIL,4,"[('INFANTIL', '4')]"
18360,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,447924.258,4472966.614,ETRS89,40.40568476,-3.61371954,CALLE,HERCE,13,28032.0,"HERCE, 000013",11133220.0,2003-01-01T00:00:00Z,I19004,AE21,15,INFANTIL,1,"[('INFANTIL', '1')]"
18361,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448017.422,4473074.625,ETRS89,40.40666361,-3.61263047,CALLE,CALAHORRA,13,28032.0,"CALAHORRA, 000013",11133157.0,2003-01-01T00:00:00Z,I19005,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
18362,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448158.993,4473472.464,ETRS89,40.41025643,-3.61099452,CALLE,LARDERO,3 B,28032.0,"LARDERO, 000003  B",31039985.0,2003-01-01T00:00:00Z,I19006,AE21,29,INFANTIL,8,"[('INFANTIL', '8')]"
18363,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448300.422,4473477.391,ETRS89,40.41030962,-3.60932813,PLAZA,VICALVARADA,1,28032.0,"VICÁLVARADA, 000001",31020700.0,2012-10-01T00:00:00Z,I19007,AE21,14,INFANTIL,7,"[('INFANTIL', '7')]"
18364,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448428.881,4473440.61,ETRS89,40.40998624,-3.60781122,CALLE,VEREDA DEL PINAR,8,28032.0,"VEREDA DEL PINAR, 000008",20047865.0,2012-01-01T00:00:00Z,I19008,AE21,17,INFANTIL,9,[]
18365,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448427.061,4473459.419,ETRS89,40.41015557,-3.6078342,CALLE,VEREDA DEL PINAR,8,28032.0,"VEREDA DEL PINAR, 000008",20047865.0,2005-01-01T00:00:00Z,I19009,AE21,8,INFANTIL,9,"[('INFANTIL', '9')]"
18366,AREA DE MAYORES,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,447687.47,4470187.51,ETRS89,40.38063389,-3.61628168,CALLE,MONTE DE MONTJUICH,24,28031.0,"MONTE DE MONTJUICH, 000024",11131544.0,2021-11-17T00:00:00Z,M1803,AE21,7,MAYORES,12,"[('MAYORES', '12')]"
18367,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448613.71,4473094.91,ETRS89,40.40688337,-3.60560505,CALLE,VILLAJIMENA,107,28032.0,"VILLAJIMENA, 000107",11132990.0,2003-01-01T00:00:00Z,I19010,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
18368,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,449201.672,4472854.579,ETRS89,40.40475439,-3.59865689,CALLE,HELENA DE TROYA,29,28032.0,"HELENA DE TROYA, 000029",11132905.0,2003-01-01T00:00:00Z,I19011,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
18369,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448532.01,4473093.641,ETRS89,40.40686689,-3.60656776,CALLE,LAGO VAN,35,28032.0,"LAGO VAN, 000035",11132994.0,2007-01-01T00:00:00Z,I19012,AE21,12,INFANTIL,6,[]
18370,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448606.178,4472957.595,ETRS89,40.40564588,-3.60568272,CALLE,MERCURIO,25,28032.0,"MERCURIO, 000025",11132781.0,2005-01-01T00:00:00Z,I19013,AE21,12,INFANTIL,5,"[('INFANTIL', '5')]"
18371,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448921.62,4472933.78,ETRS89,40.40545076,-3.60196348,CALLE,FORGES,13,28032.0,"FORGES, 000013",11132945.0,2006-01-01T00:00:00Z,I19014,AE21,8,INFANTIL,1,"[('INFANTIL', '1')]"
18372,AREA INFANTIL,192,VALDEBERNARDO,19.0,VICALVARO,OPERATIVO,446792.782,4471860.203,ETRS89,40.39564596,-3.62696091,CALLE,PERGAMINO,1,28032.0,"PERGAMINO, 000001",20120688.0,2009-05-03T00:00:00Z,I19015,AE21,8,INFANTIL,32,[]
18373,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,449175.048,4472990.102,ETRS89,40.40597365,-3.59898146,CALLE,PEDERNAL,5,28032.0,"PEDERNAL, 000005",20142394.0,2007-01-01T00:00:00Z,I19016,AE21,8,INFANTIL,4,"[('INFANTIL', '4')]"
18374,AREA INFANTIL,193,VALDERRIVAS,19.0,VICALVARO,OPERATIVO,448897.525,4472621.089,ETRS89,40.40263235,-3.60222232,CALLE,TITANIO,1,28032.0,"TITANIO, 000001",11131815.0,2003-01-01T00:00:00Z,I19017,AE21,17,INFANTIL,11,"[('INFANTIL', '11')]"
