_id,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JUEGOID,TIPO,COMENTARIOS
MNT-00170,2024-01-29T00:00:00Z,CORRECTIVO,BUENO,REGULAR,59776,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 170
MNT-00171,2024-03-05T00:00:00Z,PREVENTIVO,BUENO,BUENO,5599622,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 171
MNT-00172,2024-08-16T00:00:00Z,PREVENTIVO,MALO,REGULAR,9470338,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 172
MNT-00173,2023-11-13T00:00:00Z,EMERGENCIA,REGULAR,MALO,7889390,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 173
MNT-00174,2024-09-16T00:00:00Z,EMERGENCIA,MALO,BUENO,21844,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 174
MNT-00175,2024-08-23T00:00:00Z,CORRECTIVO,REGULAR,MALO,5658594,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 175
MNT-00176,2024-09-23T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,20168,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 176
MNT-00177,2024-05-09T00:00:00Z,EMERGENCIA,MALO,MALO,4737934,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 177
MNT-00178,2024-10-05T00:00:00Z,PREVENTIVO,MALO,MALO,25837,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 178
MNT-00179,2024-08-27T00:00:00Z,PREVENTIVO,REGULAR,MALO,7794412,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 179
MNT-00180,2024-03-30T00:00:00Z,CORRECTIVO,BUENO,BUENO,5173936,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 180
MNT-00181,2023-12-05T00:00:00Z,EMERGENCIA,BUENO,REGULAR,8804525,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 181
MNT-00182,2024-09-16T00:00:00Z,CORRECTIVO,MALO,REGULAR,35183,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 182
MNT-00183,2023-10-18T00:00:00Z,PREVENTIVO,REGULAR,BUENO,21845,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 183
MNT-00184,2024-07-25T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,58391,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 184
MNT-00185,2024-03-07T00:00:00Z,EMERGENCIA,REGULAR,BUENO,4737877,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 185
MNT-00186,2023-11-13T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,7928440,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 186
MNT-00187,2024-04-02T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,9284743,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 187
MNT-00188,2024-01-03T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,7526687,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 188
MNT-00189,2023-11-19T00:00:00Z,EMERGENCIA,REGULAR,BUENO,4750008,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 189
MNT-00190,2024-08-29T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,53208,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 190
MNT-00191,2023-12-31T00:00:00Z,EMERGENCIA,REGULAR,BUENO,3576050,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 191
MNT-00192,2024-05-04T00:00:00Z,EMERGENCIA,MALO,MALO,3575561,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 192
MNT-00193,2024-05-04T00:00:00Z,PREVENTIVO,MALO,MALO,22438,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 193
MNT-00194,2024-01-22T00:00:00Z,EMERGENCIA,REGULAR,MALO,4795148,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 194
MNT-00195,2024-09-05T00:00:00Z,PREVENTIVO,REGULAR,BUENO,19838,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 195
MNT-00196,2024-05-03T00:00:00Z,EMERGENCIA,BUENO,MALO,5602454,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 196
MNT-00197,2023-11-20T00:00:00Z,CORRECTIVO,BUENO,REGULAR,33170,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 197
MNT-00198,2024-01-08T00:00:00Z,CORRECTIVO,BUENO,REGULAR,5245394,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 198
MNT-00199,2024-04-10T00:00:00Z,PREVENTIVO,REGULAR,BUENO,5220803,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 199
MNT-00200,2024-10-11T00:00:00Z,EMERGENCIA,MALO,BUENO,19792,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 200
MNT-00201,2024-05-01T00:00:00Z,PREVENTIVO,REGULAR,BUENO,58062,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 201
MNT-00202,2024-04-29T00:00:00Z,PREVENTIVO,REGULAR,MALO,7794492,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 202
MNT-00203,2023-12-30T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,8978410,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 203
MNT-00204,2024-06-25T00:00:00Z,PREVENTIVO,REGULAR,BUENO,59356,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 204
MNT-00205,2024-08-18T00:00:00Z,PREVENTIVO,REGULAR,MALO,3530725,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 205
MNT-00206,2024-07-14T00:00:00Z,PREVENTIVO,BUENO,REGULAR,5237088,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 206
MNT-00207,2024-03-08T00:00:00Z,EMERGENCIA,REGULAR,MALO,20095,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 207
MNT-00208,2024-03-20T00:00:00Z,PREVENTIVO,REGULAR,BUENO,7896549,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 208
MNT-00209,2024-05-08T00:00:00Z,EMERGENCIA,BUENO,MALO,9291545,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 209
MNT-00210,2023-10-17T00:00:00Z,PREVENTIVO,MALO,BUENO,22165,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 210
MNT-00211,2023-10-21T00:00:00Z,CORRECTIVO,BUENO,REGULAR,3577005,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 211
MNT-00212,2024-06-18T00:00:00Z,EMERGENCIA,BUENO,MALO,35117,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 212
MNT-00213,2023-12-27T00:00:00Z,PREVENTIVO,MALO,MALO,4984514,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 213
MNT-00214,2024-02-21T00:00:00Z,EMERGENCIA,BUENO,REGULAR,19933,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 214
MNT-00215,2023-11-14T00:00:00Z,CORRECTIVO,MALO,MALO,7168585,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 215
MNT-00216,2024-09-28T00:00:00Z,PREVENTIVO,BUENO,REGULAR,21289,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 216
MNT-00217,2024-02-20T00:00:00Z,PREVENTIVO,MALO,REGULAR,6777775,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 217
MNT-00218,2024-02-04T00:00:00Z,PREVENTIVO,MALO,MALO,4731212,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 218
MNT-00219,2023-11-18T00:00:00Z,PREVENTIVO,BUENO,REGULAR,7125615,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 219
MNT-00220,2024-01-08T00:00:00Z,CORRECTIVO,BUENO,BUENO,7126931,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 220
MNT-00221,2024-06-17T00:00:00Z,CORRECTIVO,REGULAR,BUENO,33821,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 221
MNT-00222,2023-10-18T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,9424313,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 222
MNT-00223,2024-07-19T00:00:00Z,EMERGENCIA,BUENO,REGULAR,5238914,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 223
MNT-00224,2024-10-07T00:00:00Z,EMERGENCIA,REGULAR,BUENO,21070,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 224
MNT-00225,2024-06-09T00:00:00Z,PREVENTIVO,MALO,BUENO,58422,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 225
MNT-00226,2024-10-01T00:00:00Z,PREVENTIVO,BUENO,REGULAR,20999,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 226
MNT-00227,2024-08-13T00:00:00Z,EMERGENCIA,BUENO,BUENO,59451,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 227
MNT-00228,2024-03-31T00:00:00Z,PREVENTIVO,REGULAR,BUENO,7903920,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 228
MNT-00229,2024-03-28T00:00:00Z,CORRECTIVO,BUENO,BUENO,9129847,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 229
MNT-00230,2024-08-20T00:00:00Z,EMERGENCIA,MALO,BUENO,3963368,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 230
MNT-00231,2023-12-18T00:00:00Z,CORRECTIVO,REGULAR,BUENO,4963385,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 231
MNT-00232,2024-06-02T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,19304,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 232
MNT-00233,2024-05-14T00:00:00Z,EMERGENCIA,BUENO,REGULAR,3569328,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 233
MNT-00234,2024-09-20T00:00:00Z,EMERGENCIA,MALO,REGULAR,58975,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 234
MNT-00235,2023-10-15T00:00:00Z,PREVENTIVO,MALO,REGULAR,58315,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 235
MNT-00236,2024-07-08T00:00:00Z,PREVENTIVO,REGULAR,BUENO,33091,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 236
MNT-00237,2024-06-06T00:00:00Z,CORRECTIVO,MALO,REGULAR,22475,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 237
MNT-00238,2024-04-22T00:00:00Z,EMERGENCIA,BUENO,REGULAR,57987,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 238
MNT-00239,2024-08-27T00:00:00Z,EMERGENCIA,MALO,REGULAR,3567922,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 239
MNT-00240,2023-11-26T00:00:00Z,EMERGENCIA,REGULAR,MALO,3743757,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 240
MNT-00241,2024-03-27T00:00:00Z,CORRECTIVO,BUENO,MALO,3531311,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 241
MNT-00242,2024-03-02T00:00:00Z,CORRECTIVO,BUENO,MALO,7927335,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 242
MNT-00243,2024-02-14T00:00:00Z,CORRECTIVO,BUENO,MALO,9435347,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 243
MNT-00244,2024-01-28T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,33919,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 244
MNT-00245,2024-02-12T00:00:00Z,EMERGENCIA,BUENO,BUENO,24947,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 245
MNT-00246,2024-03-23T00:00:00Z,CORRECTIVO,MALO,MALO,5492837,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 246
MNT-00247,2024-08-16T00:00:00Z,CORRECTIVO,MALO,REGULAR,32734,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 247
MNT-00248,2024-01-18T00:00:00Z,CORRECTIVO,MALO,BUENO,5128756,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 248
MNT-00249,2024-08-28T00:00:00Z,PREVENTIVO,BUENO,REGULAR,9294740,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 249
MNT-00250,2024-04-04T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,33316,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 250
MNT-00251,2024-04-18T00:00:00Z,EMERGENCIA,MALO,REGULAR,8891693,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 251
MNT-00252,2023-10-25T00:00:00Z,PREVENTIVO,BUENO,BUENO,9191209,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 252
MNT-00253,2024-09-19T00:00:00Z,PREVENTIVO,REGULAR,BUENO,9049856,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 253
MNT-00254,2023-10-11T00:00:00Z,CORRECTIVO,MALO,REGULAR,33764,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 254
MNT-00255,2024-07-14T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,3568326,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 255
MNT-00256,2024-01-01T00:00:00Z,CORRECTIVO,MALO,BUENO,5659370,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 256
MNT-00257,2024-11-02T00:00:00Z,CORRECTIVO,REGULAR,BUENO,5195545,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 257
MNT-00258,2024-09-11T00:00:00Z,CORRECTIVO,REGULAR,MALO,33658,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 258
MNT-00259,2024-07-23T00:00:00Z,EMERGENCIA,BUENO,REGULAR,4793075,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 259
MNT-00260,2024-03-30T00:00:00Z,EMERGENCIA,BUENO,MALO,19355,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 260
MNT-00261,2024-01-30T00:00:00Z,CORRECTIVO,REGULAR,MALO,9176693,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 261
MNT-00262,2024-04-05T00:00:00Z,CORRECTIVO,BUENO,BUENO,7850128,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 262
MNT-00263,2024-05-15T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,7603085,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 263
MNT-00264,2024-08-20T00:00:00Z,EMERGENCIA,MALO,BUENO,32492,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 264
MNT-00265,2024-04-16T00:00:00Z,CORRECTIVO,REGULAR,BUENO,7761352,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 265
MNT-00266,2024-01-21T00:00:00Z,PREVENTIVO,REGULAR,BUENO,5659593,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 266
MNT-00267,2024-05-29T00:00:00Z,PREVENTIVO,BUENO,REGULAR,9288611,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 267
MNT-00268,2023-12-13T00:00:00Z,EMERGENCIA,BUENO,REGULAR,21559,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 268
MNT-00269,2023-11-14T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5492492,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 269
MNT-00270,2024-09-26T00:00:00Z,EMERGENCIA,MALO,BUENO,25064,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 270
MNT-00271,2024-05-26T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,8803494,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 271
MNT-00272,2024-01-28T00:00:00Z,CORRECTIVO,BUENO,REGULAR,3532743,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 272
MNT-00273,2024-01-15T00:00:00Z,PREVENTIVO,BUENO,BUENO,8803674,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 273
MNT-00274,2024-07-31T00:00:00Z,EMERGENCIA,REGULAR,BUENO,58501,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 274
MNT-00275,2024-09-30T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5173654,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 275
MNT-00276,2023-11-14T00:00:00Z,EMERGENCIA,REGULAR,BUENO,20157,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 276
MNT-00277,2024-04-23T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,7928585,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 277
MNT-00278,2024-09-02T00:00:00Z,PREVENTIVO,BUENO,REGULAR,7144279,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 278
MNT-00279,2024-12-01T00:00:00Z,EMERGENCIA,MALO,BUENO,6777775,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 279
MNT-00280,2024-03-07T00:00:00Z,EMERGENCIA,BUENO,MALO,7126504,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 280
MNT-00281,2024-01-27T00:00:00Z,EMERGENCIA,BUENO,BUENO,3569341,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 281
MNT-00282,2023-11-30T00:00:00Z,PREVENTIVO,REGULAR,BUENO,32883,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 282
MNT-00283,2023-11-22T00:00:00Z,CORRECTIVO,BUENO,BUENO,21930,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 283
MNT-00284,2024-01-18T00:00:00Z,PREVENTIVO,MALO,MALO,33284,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 284
MNT-00285,2024-06-08T00:00:00Z,CORRECTIVO,MALO,BUENO,22402,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 285
MNT-00286,2024-01-11T00:00:00Z,EMERGENCIA,REGULAR,BUENO,3569233,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 286
MNT-00287,2024-04-07T00:00:00Z,EMERGENCIA,MALO,BUENO,9051957,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 287
MNT-00288,2024-01-10T00:00:00Z,EMERGENCIA,REGULAR,BUENO,3565660,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 288
MNT-00289,2024-09-13T00:00:00Z,CORRECTIVO,REGULAR,MALO,7897954,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 289
MNT-00290,2023-10-23T00:00:00Z,PREVENTIVO,BUENO,BUENO,8909769,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 290
MNT-00291,2024-06-03T00:00:00Z,CORRECTIVO,BUENO,BUENO,24797,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 291
MNT-00292,2024-09-04T00:00:00Z,CORRECTIVO,MALO,MALO,34782,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 292
MNT-00293,2024-05-12T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,3576564,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 293
MNT-00294,2024-06-25T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,33733,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 294
MNT-00295,2024-09-28T00:00:00Z,CORRECTIVO,MALO,MALO,4737935,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 295
MNT-00296,2024-07-18T00:00:00Z,PREVENTIVO,MALO,REGULAR,3581515,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 296
MNT-00297,2024-04-01T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,34132,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 297
MNT-00298,2024-08-29T00:00:00Z,CORRECTIVO,BUENO,MALO,20281,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 298
MNT-00299,2023-02-11T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,8803428,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 299
MNT-00300,2023-06-12T00:00:00Z,CORRECTIVO,REGULAR,MALO,59712,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 300
MNT-00301,2024-07-23T00:00:00Z,EMERGENCIA,BUENO,MALO,7861628,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 301
MNT-00302,2024-09-12T00:00:00Z,CORRECTIVO,BUENO,REGULAR,9187165,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 302
MNT-00303,2023-12-23T00:00:00Z,PREVENTIVO,REGULAR,MALO,20517,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 303
MNT-00304,2023-12-24T00:00:00Z,CORRECTIVO,REGULAR,BUENO,8976376,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 304
MNT-00305,2024-05-22T00:00:00Z,PREVENTIVO,REGULAR,MALO,21161,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 305
MNT-00306,2024-06-06T00:00:00Z,EMERGENCIA,MALO,BUENO,5220932,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 306
MNT-00307,2024-07-26T00:00:00Z,EMERGENCIA,MALO,MALO,9494949,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 307
MNT-00308,2024-06-22T00:00:00Z,CORRECTIVO,BUENO,BUENO,34959,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 308
MNT-00309,2024-01-14T00:00:00Z,EMERGENCIA,MALO,REGULAR,25010,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 309
MNT-00310,2024-07-23T00:00:00Z,PREVENTIVO,MALO,MALO,7059090,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 310
MNT-00311,2024-09-02T00:00:00Z,PREVENTIVO,REGULAR,BUENO,34111,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 311
MNT-00312,2024-08-20T00:00:00Z,EMERGENCIA,BUENO,REGULAR,19846,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 312
MNT-00313,2024-08-01T00:00:00Z,PREVENTIVO,MALO,MALO,7862155,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 313
MNT-00314,2023-11-04T00:00:00Z,EMERGENCIA,BUENO,BUENO,9398283,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 314
MNT-00315,2024-07-10T00:00:00Z,EMERGENCIA,REGULAR,MALO,8888516,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 315
MNT-00316,2024-09-04T00:00:00Z,EMERGENCIA,BUENO,BUENO,9405968,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 316
MNT-00317,2024-06-22T00:00:00Z,EMERGENCIA,MALO,MALO,7861113,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 317
MNT-00318,2024-07-18T00:00:00Z,CORRECTIVO,REGULAR,BUENO,33262,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 318
MNT-00319,2023-11-01T00:00:00Z,CORRECTIVO,BUENO,REGULAR,7246290,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 319
MNT-00320,2024-10-13T00:00:00Z,PREVENTIVO,MALO,REGULAR,60194,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 320
MNT-00321,2023-12-03T00:00:00Z,CORRECTIVO,BUENO,BUENO,9291569,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 321
MNT-00322,2023-11-29T00:00:00Z,CORRECTIVO,BUENO,REGULAR,4986213,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 322
MNT-00323,2024-08-25T00:00:00Z,EMERGENCIA,MALO,REGULAR,58513,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 323
MNT-00324,2024-04-16T00:00:00Z,PREVENTIVO,MALO,REGULAR,19326,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 324
MNT-00325,2024-02-15T00:00:00Z,PREVENTIVO,MALO,MALO,8943961,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 325
MNT-00326,2023-11-07T00:00:00Z,EMERGENCIA,REGULAR,BUENO,21792,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 326
MNT-00327,2024-01-28T00:00:00Z,CORRECTIVO,MALO,REGULAR,7741881,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 327
MNT-00328,2023-06-11T00:00:00Z,CORRECTIVO,MALO,MALO,22564,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 328
MNT-00329,2024-11-09T00:00:00Z,PREVENTIVO,MALO,BUENO,8804540,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 329
MNT-00330,2024-07-07T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,7246004,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 330
MNT-00331,2024-09-01T00:00:00Z,CORRECTIVO,BUENO,MALO,451354,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 331
MNT-00332,2024-02-10T00:00:00Z,CORRECTIVO,REGULAR,MALO,7245932,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 332
MNT-00333,2024-07-07T00:00:00Z,EMERGENCIA,BUENO,BUENO,3576356,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 333
MNT-00334,2024-05-29T00:00:00Z,PREVENTIVO,MALO,REGULAR,58844,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 334
MNT-00335,2024-06-29T00:00:00Z,EMERGENCIA,MALO,BUENO,9496468,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 335
MNT-00336,2024-04-19T00:00:00Z,PREVENTIVO,REGULAR,BUENO,33866,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 336
MNT-00337,2024-09-25T00:00:00Z,EMERGENCIA,BUENO,MALO,59184,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 337
MNT-00338,2024-07-13T00:00:00Z,CORRECTIVO,BUENO,BUENO,3530747,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 338
