_id,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AREARECREATIVAID
IS-1328,2020-06-05T00:00:00Z,ROBO,BAJA,16702
IS-1329,2022-01-26T00:00:00Z,ACCIDENTE,CRITICA,16737
IS-133,2022-03-13T00:00:00Z,CAIDA,ALTA,18036
IS-1330,2021-12-31T00:00:00Z,ACCIDENTE,BAJA,17402
IS-1331,2024-02-09T00:00:00Z,DANO ESTRUCTURAL,BAJA,17980
IS-1332,2023-12-22T00:00:00Z,VANDALISMO,BAJA,7126494
IS-1333,2021-02-28T00:00:00Z,DANO ESTRUCTURAL,ALTA,17551
IS-1334,2023-10-18T00:00:00Z,ROBO,CRITICA,5241167
IS-1335,2022-10-15T00:00:00Z,DANO ESTRUCTURAL,ALTA,7764194
IS-1336,2021-06-06T00:00:00Z,ACCIDENTE,MEDIA,18119
IS-1337,2020-12-29T00:00:00Z,CAIDA,MEDIA,17945
IS-1338,2020-03-10T00:00:00Z,DANO ESTRUCTURAL,MEDIA,3566376
IS-1339,2020-09-11T00:00:00Z,ACCIDENTE,MEDIA,52210
IS-134,2022-04-11T00:00:00Z,VANDALISMO,MEDIA,52147
IS-1340,2021-02-19T00:00:00Z,VANDALISMO,BAJA,18397
IS-1341,2019-12-01T00:00:00Z,CAIDA,MEDIA,18036
IS-1342,2020-02-27T00:00:00Z,ACCIDENTE,MEDIA,5237124
IS-1343,2020-05-04T00:00:00Z,VANDALISMO,BAJA,16859
IS-1344,2019-10-22T00:00:00Z,ACCIDENTE,ALTA,17400
IS-1345,2024-11-04T00:00:00Z,ROBO,BAJA,17284
IS-1346,2023-03-24T00:00:00Z,VANDALISMO,ALTA,18418
IS-1347,2021-04-27T00:00:00Z,ROBO,ALTA,17834
IS-1348,2022-02-10T00:00:00Z,ROBO,CRITICA,18368
IS-1349,2021-05-30T00:00:00Z,VANDALISMO,MEDIA,17993
IS-135,2022-04-06T00:00:00Z,CAIDA,MEDIA,17919
IS-1350,2024-05-05T00:00:00Z,CAIDA,MEDIA,16731
IS-1351,2024-06-01T00:00:00Z,DANO ESTRUCTURAL,MEDIA,3991132
IS-1352,2019-12-16T00:00:00Z,ROBO,MEDIA,17910
IS-1353,2024-06-13T00:00:00Z,VANDALISMO,CRITICA,52198
IS-1354,2020-05-27T00:00:00Z,ACCIDENTE,MEDIA,16822
IS-1355,2024-08-29T00:00:00Z,ACCIDENTE,CRITICA,17719
IS-1356,2023-08-08T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17550
IS-1357,2024-01-11T00:00:00Z,CAIDA,BAJA,18135
IS-1358,2024-03-30T00:00:00Z,CAIDA,CRITICA,17066
IS-1359,2024-12-08T00:00:00Z,DANO ESTRUCTURAL,ALTA,5025103
IS-136,2022-03-20T00:00:00Z,ACCIDENTE,ALTA,17352
IS-1360,2021-04-11T00:00:00Z,DANO ESTRUCTURAL,BAJA,9396658
IS-1361,2021-06-30T00:00:00Z,ACCIDENTE,CRITICA,18163
IS-1362,2023-11-26T00:00:00Z,CAIDA,BAJA,18204
IS-1363,2023-09-05T00:00:00Z,ACCIDENTE,BAJA,17669
IS-1364,2024-08-07T00:00:00Z,DANO ESTRUCTURAL,BAJA,17772
IS-1365,2021-08-13T00:00:00Z,ACCIDENTE,MEDIA,18349
IS-1366,2020-03-15T00:00:00Z,ACCIDENTE,ALTA,5653905
IS-1367,2023-01-01T00:00:00Z,VANDALISMO,ALTA,18570
IS-1368,2024-02-13T00:00:00Z,CAIDA,MEDIA,17881
IS-1369,2023-10-30T00:00:00Z,ROBO,BAJA,18377
IS-137,2020-09-29T00:00:00Z,CAIDA,ALTA,17937
IS-1370,2024-08-20T00:00:00Z,VANDALISMO,CRITICA,16970
IS-1371,2024-01-19T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18029
IS-1372,2019-12-28T00:00:00Z,ROBO,CRITICA,18338
IS-1373,2023-07-17T00:00:00Z,CAIDA,ALTA,17517
IS-1374,2024-03-03T00:00:00Z,DANO ESTRUCTURAL,ALTA,17727
IS-1375,2022-01-28T00:00:00Z,ROBO,BAJA,5654025
IS-1376,2021-03-31T00:00:00Z,VANDALISMO,CRITICA,7838758
IS-1377,2020-01-31T00:00:00Z,CAIDA,MEDIA,17879
IS-1378,2021-06-23T00:00:00Z,DANO ESTRUCTURAL,CRITICA,3962084
IS-1379,2022-08-03T00:00:00Z,VANDALISMO,ALTA,17594
IS-138,2021-10-04T00:00:00Z,DANO ESTRUCTURAL,ALTA,8799550
IS-1380,2021-12-12T00:00:00Z,ACCIDENTE,ALTA,18106
IS-1381,2023-07-30T00:00:00Z,DANO ESTRUCTURAL,MEDIA,16714
IS-1382,2024-01-05T00:00:00Z,VANDALISMO,MEDIA,18063
IS-1383,2022-08-29T00:00:00Z,ROBO,CRITICA,18225
IS-1384,2020-03-12T00:00:00Z,CAIDA,BAJA,3991326
IS-1385,2020-02-13T00:00:00Z,ACCIDENTE,MEDIA,17941
IS-1386,2023-11-27T00:00:00Z,ACCIDENTE,CRITICA,17242
IS-1387,2024-03-15T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18498
IS-1388,2023-10-31T00:00:00Z,DANO ESTRUCTURAL,CRITICA,7182696
IS-1389,2024-04-30T00:00:00Z,CAIDA,CRITICA,16751
IS-139,2023-08-25T00:00:00Z,ACCIDENTE,ALTA,18566
IS-1390,2021-06-19T00:00:00Z,ACCIDENTE,CRITICA,3991299
IS-1391,2022-05-12T00:00:00Z,ACCIDENTE,MEDIA,8799543
IS-1392,2020-02-07T00:00:00Z,DANO ESTRUCTURAL,BAJA,16816
IS-1393,2021-10-05T00:00:00Z,ROBO,MEDIA,17561
IS-1394,2023-05-26T00:00:00Z,ROBO,CRITICA,18238
IS-1395,2020-10-16T00:00:00Z,VANDALISMO,ALTA,5237121
IS-1396,2021-06-06T00:00:00Z,CAIDA,CRITICA,52086
IS-1397,2020-09-29T00:00:00Z,DANO ESTRUCTURAL,ALTA,16677
IS-1398,2020-07-14T00:00:00Z,VANDALISMO,MEDIA,17353
IS-1399,2020-12-22T00:00:00Z,VANDALISMO,ALTA,52056
IS-14,2024-09-25T00:00:00Z,CAIDA,MEDIA,18294
IS-140,2021-09-06T00:00:00Z,DANO ESTRUCTURAL,BAJA,18267
IS-1400,2023-12-23T00:00:00Z,ROBO,BAJA,18561
IS-1401,2021-08-27T00:00:00Z,VANDALISMO,ALTA,3573049
IS-1402,2020-09-04T00:00:00Z,ROBO,MEDIA,52210
IS-1403,2020-06-27T00:00:00Z,DANO ESTRUCTURAL,MEDIA,7074605
IS-1404,2023-04-24T00:00:00Z,ACCIDENTE,CRITICA,17870
IS-1405,2023-09-23T00:00:00Z,CAIDA,MEDIA,18232
IS-1406,2021-10-11T00:00:00Z,CAIDA,CRITICA,7144369
IS-1407,2023-01-27T00:00:00Z,DANO ESTRUCTURAL,MEDIA,6819623
IS-1408,2020-09-28T00:00:00Z,ROBO,MEDIA,18477
IS-1409,2024-02-02T00:00:00Z,ROBO,ALTA,18304
IS-141,2022-12-02T00:00:00Z,VANDALISMO,BAJA,18096
IS-1410,2021-02-08T00:00:00Z,ACCIDENTE,CRITICA,4731656
IS-1411,2024-08-01T00:00:00Z,DANO ESTRUCTURAL,ALTA,18457
IS-1412,2021-07-26T00:00:00Z,CAIDA,ALTA,16885
IS-1413,2023-12-28T00:00:00Z,ROBO,CRITICA,17528
IS-1414,2023-12-22T00:00:00Z,ROBO,CRITICA,52218
IS-1415,2020-12-02T00:00:00Z,DANO ESTRUCTURAL,ALTA,17758
IS-1416,2024-01-19T00:00:00Z,CAIDA,MEDIA,17518
IS-1417,2022-05-14T00:00:00Z,CAIDA,ALTA,17624
IS-1418,2023-12-07T00:00:00Z,ROBO,MEDIA,9049643
IS-1419,2023-06-30T00:00:00Z,ROBO,CRITICA,16937
IS-142,2024-07-25T00:00:00Z,DANO ESTRUCTURAL,ALTA,17816
IS-1420,2020-01-04T00:00:00Z,ROBO,ALTA,17369
IS-1421,2022-03-11T00:00:00Z,VANDALISMO,MEDIA,52056
IS-1422,2019-12-10T00:00:00Z,ROBO,MEDIA,5071645
IS-1423,2020-10-29T00:00:00Z,ACCIDENTE,CRITICA,17037
IS-1424,2022-08-13T00:00:00Z,VANDALISMO,CRITICA,18046
IS-1425,2022-07-02T00:00:00Z,ROBO,BAJA,16904
IS-1426,2021-02-01T00:00:00Z,VANDALISMO,MEDIA,5246189
IS-1427,2023-06-30T00:00:00Z,DANO ESTRUCTURAL,BAJA,18220
IS-1428,2022-08-14T00:00:00Z,DANO ESTRUCTURAL,BAJA,5218564
IS-1429,2021-08-20T00:00:00Z,DANO ESTRUCTURAL,ALTA,16708
IS-143,2022-08-06T00:00:00Z,ACCIDENTE,MEDIA,17969
IS-1430,2022-11-13T00:00:00Z,CAIDA,BAJA,17474
IS-1431,2020-11-09T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17356
IS-1432,2022-10-07T00:00:00Z,CAIDA,CRITICA,5246186
IS-1433,2022-01-16T00:00:00Z,CAIDA,ALTA,17948
IS-1434,2023-06-14T00:00:00Z,DANO ESTRUCTURAL,BAJA,7129053
IS-1435,2022-11-25T00:00:00Z,ROBO,BAJA,16959
IS-1436,2022-09-06T00:00:00Z,DANO ESTRUCTURAL,MEDIA,16699
IS-1437,2020-06-22T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17203
IS-1438,2024-11-03T00:00:00Z,CAIDA,CRITICA,18540
IS-1439,2020-01-18T00:00:00Z,VANDALISMO,ALTA,18099
IS-144,2021-04-30T00:00:00Z,ACCIDENTE,ALTA,17424
IS-1440,2022-12-27T00:00:00Z,VANDALISMO,MEDIA,18117
IS-1441,2023-03-13T00:00:00Z,ROBO,MEDIA,18216
IS-1442,2022-06-30T00:00:00Z,ACCIDENTE,BAJA,3573056
IS-1443,2020-06-12T00:00:00Z,CAIDA,BAJA,18362
IS-1444,2019-10-31T00:00:00Z,VANDALISMO,MEDIA,3568168
IS-1445,2022-08-20T00:00:00Z,ROBO,BAJA,18366
IS-1446,2021-07-27T00:00:00Z,CAIDA,ALTA,18168
IS-1447,2024-01-27T00:00:00Z,DANO ESTRUCTURAL,ALTA,3960567
IS-1448,2020-05-22T00:00:00Z,CAIDA,ALTA,18425
IS-1449,2020-06-11T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18067
IS-145,2021-11-05T00:00:00Z,CAIDA,BAJA,18571
IS-1450,2021-03-03T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17684
IS-1451,2020-04-25T00:00:00Z,VANDALISMO,CRITICA,18086
IS-1452,2022-01-23T00:00:00Z,ROBO,BAJA,17174
IS-1453,2021-12-10T00:00:00Z,ACCIDENTE,ALTA,17484
IS-1454,2021-04-20T00:00:00Z,DANO ESTRUCTURAL,CRITICA,7126590
IS-1455,2020-09-26T00:00:00Z,DANO ESTRUCTURAL,ALTA,17160
IS-1456,2020-10-15T00:00:00Z,ACCIDENTE,CRITICA,16740
IS-1457,2020-05-23T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17992
IS-1458,2020-08-03T00:00:00Z,VANDALISMO,ALTA,17279
IS-1459,2023-08-05T00:00:00Z,ROBO,CRITICA,8799552
IS-146,2022-05-26T00:00:00Z,CAIDA,MEDIA,18222
IS-1460,2022-09-26T00:00:00Z,DANO ESTRUCTURAL,BAJA,17491
IS-1461,2023-08-29T00:00:00Z,VANDALISMO,CRITICA,5241183
IS-1462,2024-08-31T00:00:00Z,CAIDA,ALTA,18163
IS-1463,2022-08-12T00:00:00Z,DANO ESTRUCTURAL,ALTA,18190
IS-1464,2020-11-17T00:00:00Z,VANDALISMO,ALTA,17245
IS-1465,2022-11-29T00:00:00Z,DANO ESTRUCTURAL,BAJA,18182
IS-1466,2019-11-22T00:00:00Z,VANDALISMO,ALTA,18148
IS-1467,2023-02-03T00:00:00Z,DANO ESTRUCTURAL,BAJA,17265
IS-1468,2023-08-21T00:00:00Z,CAIDA,BAJA,18115
IS-1469,2021-12-01T00:00:00Z,VANDALISMO,CRITICA,18117
IS-147,2022-12-29T00:00:00Z,VANDALISMO,ALTA,5246180
IS-1470,2024-08-23T00:00:00Z,VANDALISMO,MEDIA,17180
IS-1471,2021-10-25T00:00:00Z,DANO ESTRUCTURAL,BAJA,18609
IS-1472,2023-07-12T00:00:00Z,VANDALISMO,BAJA,18045
IS-1473,2024-03-16T00:00:00Z,VANDALISMO,BAJA,17374
IS-1474,2021-10-18T00:00:00Z,DANO ESTRUCTURAL,BAJA,52209
IS-1475,2023-08-18T00:00:00Z,CAIDA,MEDIA,18098
IS-1476,2021-09-09T00:00:00Z,DANO ESTRUCTURAL,ALTA,17827
IS-1477,2020-01-12T00:00:00Z,ROBO,ALTA,17869
IS-1478,2019-10-29T00:00:00Z,VANDALISMO,CRITICA,18225
IS-1479,2020-10-25T00:00:00Z,ACCIDENTE,CRITICA,18398
IS-148,2020-06-28T00:00:00Z,ROBO,BAJA,17824
IS-1480,2022-09-12T00:00:00Z,ACCIDENTE,ALTA,18498
IS-1481,2023-01-07T00:00:00Z,DANO ESTRUCTURAL,CRITICA,52127
IS-1482,2022-11-02T00:00:00Z,VANDALISMO,MEDIA,17771
IS-1483,2021-04-22T00:00:00Z,ACCIDENTE,CRITICA,16881
IS-1484,2021-05-24T00:00:00Z,ROBO,CRITICA,5241173
IS-1485,2022-05-23T00:00:00Z,ACCIDENTE,ALTA,3568711
IS-1486,2024-05-13T00:00:00Z,VANDALISMO,BAJA,17214
IS-1487,2022-09-09T00:00:00Z,ACCIDENTE,BAJA,17665
IS-1488,2020-06-21T00:00:00Z,ACCIDENTE,CRITICA,17526
IS-1489,2021-12-22T00:00:00Z,CAIDA,MEDIA,17094
IS-149,2021-08-01T00:00:00Z,CAIDA,BAJA,16896
IS-1490,2022-01-19T00:00:00Z,DANO ESTRUCTURAL,ALTA,17760
IS-1491,2024-10-11T00:00:00Z,VANDALISMO,CRITICA,5654016
IS-1492,2022-01-21T00:00:00Z,VANDALISMO,CRITICA,18300
IS-1493,2023-01-13T00:00:00Z,ACCIDENTE,CRITICA,17756
IS-1494,2020-06-22T00:00:00Z,CAIDA,CRITICA,3990960
IS-1495,2023-12-16T00:00:00Z,ROBO,BAJA,17198
IS-1496,2022-06-15T00:00:00Z,ACCIDENTE,BAJA,3573052
IS-1497,2021-06-06T00:00:00Z,ROBO,MEDIA,18301
IS-1498,2022-01-21T00:00:00Z,DANO ESTRUCTURAL,MEDIA,5010682
IS-1499,2021-01-03T00:00:00Z,ACCIDENTE,MEDIA,18016
IS-15,2019-12-11T00:00:00Z,DANO ESTRUCTURAL,MEDIA,52102
IS-150,2024-01-10T00:00:00Z,ACCIDENTE,ALTA,17087
IS-1500,2021-09-03T00:00:00Z,CAIDA,MEDIA,18301
IS-1501,2022-05-09T00:00:00Z,ACCIDENTE,CRITICA,18244
IS-1502,2021-08-21T00:00:00Z,DANO ESTRUCTURAL,CRITICA,7903107
IS-1503,2020-09-15T00:00:00Z,CAIDA,CRITICA,16698
IS-1504,2023-03-14T00:00:00Z,ROBO,CRITICA,17678
IS-1505,2021-08-28T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17606
IS-1506,2023-09-22T00:00:00Z,CAIDA,MEDIA,18510
IS-1507,2022-06-28T00:00:00Z,ACCIDENTE,CRITICA,5246193
IS-1508,2022-05-06T00:00:00Z,ROBO,MEDIA,18166
IS-1509,2024-06-08T00:00:00Z,VANDALISMO,ALTA,18458
IS-151,2021-12-09T00:00:00Z,VANDALISMO,BAJA,18204
IS-1510,2021-05-20T00:00:00Z,VANDALISMO,BAJA,17665
IS-1511,2020-07-17T00:00:00Z,VANDALISMO,BAJA,18625
IS-1512,2024-10-08T00:00:00Z,ROBO,CRITICA,7107707
IS-1513,2020-06-01T00:00:00Z,VANDALISMO,MEDIA,17618
IS-1514,2021-01-31T00:00:00Z,ACCIDENTE,MEDIA,18317
IS-1515,2022-08-30T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18005
IS-1516,2024-03-09T00:00:00Z,ACCIDENTE,MEDIA,16747
IS-1517,2024-01-13T00:00:00Z,ROBO,BAJA,5241176
IS-1518,2020-03-08T00:00:00Z,VANDALISMO,BAJA,7248141
IS-1519,2023-12-19T00:00:00Z,ACCIDENTE,MEDIA,16839
IS-152,2022-09-13T00:00:00Z,DANO ESTRUCTURAL,BAJA,17339
IS-1520,2019-07-11T00:00:00Z,ROBO,MEDIA,17827
IS-1521,2022-02-09T00:00:00Z,ROBO,CRITICA,18541
IS-1522,2020-07-08T00:00:00Z,VANDALISMO,ALTA,451569
IS-1523,2023-07-19T00:00:00Z,ACCIDENTE,BAJA,3569222
IS-1524,2024-05-20T00:00:00Z,ROBO,CRITICA,17944
IS-1525,2024-03-05T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17644
IS-1526,2024-08-27T00:00:00Z,CAIDA,ALTA,16773
IS-1527,2022-06-21T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17207
IS-1528,2020-09-29T00:00:00Z,ROBO,CRITICA,18244
IS-1529,2022-01-29T00:00:00Z,CAIDA,CRITICA,17507
IS-153,2023-06-23T00:00:00Z,VANDALISMO,BAJA,17029
IS-1530,2024-03-26T00:00:00Z,ACCIDENTE,BAJA,52194
IS-1531,2023-08-22T00:00:00Z,ROBO,BAJA,16764
IS-1532,2021-11-19T00:00:00Z,CAIDA,MEDIA,17476
IS-1533,2021-01-02T00:00:00Z,ROBO,MEDIA,17720
IS-1534,2019-10-17T00:00:00Z,ROBO,CRITICA,18410
IS-1535,2020-11-30T00:00:00Z,CAIDA,ALTA,52223
IS-1536,2022-01-22T00:00:00Z,ACCIDENTE,CRITICA,7165658
IS-1537,2020-09-19T00:00:00Z,VANDALISMO,ALTA,17778
IS-1538,2022-08-05T00:00:00Z,VANDALISMO,MEDIA,5025103
IS-1539,2021-03-24T00:00:00Z,DANO ESTRUCTURAL,BAJA,18019
IS-154,2024-02-26T00:00:00Z,DANO ESTRUCTURAL,ALTA,16672
IS-1540,2022-12-14T00:00:00Z,ACCIDENTE,MEDIA,18377
IS-1541,2022-03-13T00:00:00Z,VANDALISMO,MEDIA,4731210
IS-1542,2021-01-06T00:00:00Z,VANDALISMO,ALTA,16735
IS-1543,2020-08-17T00:00:00Z,CAIDA,CRITICA,17006
IS-1544,2021-07-03T00:00:00Z,VANDALISMO,CRITICA,17891
IS-1545,2023-03-14T00:00:00Z,DANO ESTRUCTURAL,CRITICA,52101
IS-1546,2022-10-22T00:00:00Z,ACCIDENTE,CRITICA,18371
IS-1547,2023-09-09T00:00:00Z,CAIDA,BAJA,18300
IS-1548,2023-02-03T00:00:00Z,ACCIDENTE,ALTA,17739
IS-1549,2021-06-29T00:00:00Z,CAIDA,CRITICA,7928425
IS-155,2023-08-16T00:00:00Z,ACCIDENTE,CRITICA,17826
IS-1550,2021-03-25T00:00:00Z,ACCIDENTE,BAJA,17040
IS-1551,2023-03-17T00:00:00Z,CAIDA,BAJA,18380
IS-1552,2021-01-26T00:00:00Z,DANO ESTRUCTURAL,ALTA,3568306
IS-1553,2021-01-23T00:00:00Z,VANDALISMO,CRITICA,17058
IS-1554,2021-08-12T00:00:00Z,VANDALISMO,BAJA,3573049
IS-1555,2021-10-12T00:00:00Z,DANO ESTRUCTURAL,ALTA,7107693
IS-1556,2020-07-10T00:00:00Z,CAIDA,BAJA,7927322
IS-1557,2023-05-25T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17487
IS-1558,2021-01-25T00:00:00Z,ACCIDENTE,ALTA,17522
IS-1559,2022-08-23T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18348
IS-156,2021-06-20T00:00:00Z,CAIDA,ALTA,17012
IS-1560,2020-04-04T00:00:00Z,ACCIDENTE,CRITICA,18477
IS-1561,2024-01-05T00:00:00Z,ACCIDENTE,CRITICA,52119
IS-1562,2020-03-30T00:00:00Z,DANO ESTRUCTURAL,BAJA,17115
IS-1563,2020-02-26T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17402
IS-1564,2022-10-03T00:00:00Z,VANDALISMO,MEDIA,17462
IS-1565,2020-08-04T00:00:00Z,DANO ESTRUCTURAL,ALTA,17577
IS-1566,2023-09-30T00:00:00Z,VANDALISMO,MEDIA,17103
IS-1567,2020-04-15T00:00:00Z,ACCIDENTE,BAJA,18596
IS-1568,2020-08-28T00:00:00Z,ACCIDENTE,ALTA,17040
IS-1569,2023-06-30T00:00:00Z,ROBO,MEDIA,4749898
IS-157,2022-11-11T00:00:00Z,VANDALISMO,BAJA,18630
IS-1570,2020-08-27T00:00:00Z,DANO ESTRUCTURAL,MEDIA,52185
IS-1571,2022-04-23T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17805
IS-1572,2023-05-05T00:00:00Z,CAIDA,CRITICA,18236
IS-1573,2022-03-03T00:00:00Z,CAIDA,CRITICA,18338
IS-1574,2024-03-08T00:00:00Z,ACCIDENTE,MEDIA,18480
IS-1575,2021-03-07T00:00:00Z,VANDALISMO,ALTA,17670
IS-1576,2023-03-04T00:00:00Z,CAIDA,ALTA,4989404
IS-1577,2020-03-19T00:00:00Z,ACCIDENTE,MEDIA,17374
IS-1578,2020-09-02T00:00:00Z,DANO ESTRUCTURAL,MEDIA,9046350
IS-1579,2023-09-19T00:00:00Z,CAIDA,ALTA,5237108
IS-158,2020-11-13T00:00:00Z,VANDALISMO,MEDIA,3573057
IS-1580,2020-02-02T00:00:00Z,CAIDA,ALTA,16976
IS-1581,2023-09-09T00:00:00Z,ROBO,ALTA,52176
IS-1582,2021-05-17T00:00:00Z,VANDALISMO,ALTA,18007
IS-1583,2021-03-18T00:00:00Z,ACCIDENTE,CRITICA,18260
IS-1584,2023-03-13T00:00:00Z,DANO ESTRUCTURAL,CRITICA,16943
IS-1585,2024-05-21T00:00:00Z,ROBO,ALTA,17123
IS-1586,2020-04-17T00:00:00Z,CAIDA,ALTA,52218
IS-1587,2021-10-21T00:00:00Z,DANO ESTRUCTURAL,MEDIA,8800261
IS-1588,2021-10-29T00:00:00Z,ACCIDENTE,ALTA,5802272
IS-1589,2024-06-01T00:00:00Z,ACCIDENTE,ALTA,17154
IS-159,2021-01-02T00:00:00Z,CAIDA,ALTA,5231441
IS-1590,2020-08-15T00:00:00Z,CAIDA,BAJA,17503
IS-1591,2024-02-28T00:00:00Z,CAIDA,CRITICA,18587
IS-1592,2020-02-08T00:00:00Z,VANDALISMO,BAJA,18294
IS-1593,2020-01-31T00:00:00Z,ACCIDENTE,ALTA,9049643
IS-1594,2021-09-10T00:00:00Z,VANDALISMO,MEDIA,18207
IS-1595,2022-10-29T00:00:00Z,VANDALISMO,MEDIA,17258
IS-1596,2020-09-20T00:00:00Z,ACCIDENTE,BAJA,18590
IS-1597,2020-07-05T00:00:00Z,ROBO,CRITICA,17715
IS-1598,2023-08-11T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17688
IS-1599,2022-01-29T00:00:00Z,CAIDA,ALTA,7882667
IS-16,2024-07-10T00:00:00Z,CAIDA,MEDIA,18321
IS-160,2019-10-29T00:00:00Z,ROBO,ALTA,16771
IS-1600,2024-07-28T00:00:00Z,CAIDA,CRITICA,18443
IS-1601,2022-09-04T00:00:00Z,VANDALISMO,BAJA,4796689
IS-1602,2023-06-18T00:00:00Z,CAIDA,CRITICA,17650
IS-1603,2020-08-16T00:00:00Z,ACCIDENTE,MEDIA,17910
IS-1604,2024-06-14T00:00:00Z,ACCIDENTE,CRITICA,4730856
IS-1605,2020-01-07T00:00:00Z,VANDALISMO,MEDIA,52057
IS-1606,2024-09-24T00:00:00Z,VANDALISMO,CRITICA,17243
IS-1607,2023-06-29T00:00:00Z,ACCIDENTE,BAJA,5241179
IS-1608,2023-02-03T00:00:00Z,ACCIDENTE,ALTA,17572
IS-1609,2022-03-08T00:00:00Z,CAIDA,MEDIA,4986431
IS-161,2023-04-24T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18437
IS-1610,2024-05-24T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18538
IS-1611,2024-04-30T00:00:00Z,CAIDA,ALTA,17433
IS-1612,2021-11-11T00:00:00Z,CAIDA,MEDIA,8775336
IS-1613,2022-08-26T00:00:00Z,DANO ESTRUCTURAL,BAJA,17775
IS-1614,2023-03-03T00:00:00Z,VANDALISMO,ALTA,18494
IS-1615,2020-04-12T00:00:00Z,VANDALISMO,BAJA,18005
IS-1616,2023-08-05T00:00:00Z,ROBO,BAJA,17960
IS-1617,2023-06-15T00:00:00Z,ROBO,CRITICA,17797
IS-1618,2022-07-21T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18048
IS-1619,2020-06-17T00:00:00Z,VANDALISMO,ALTA,5220720
IS-162,2023-01-11T00:00:00Z,CAIDA,CRITICA,5211393
IS-1620,2021-09-13T00:00:00Z,ACCIDENTE,MEDIA,16739
IS-1621,2021-08-11T00:00:00Z,ACCIDENTE,CRITICA,17563
IS-1622,2021-03-06T00:00:00Z,VANDALISMO,ALTA,8799540
IS-1623,2022-02-12T00:00:00Z,ACCIDENTE,CRITICA,18549
IS-1624,2024-07-26T00:00:00Z,DANO ESTRUCTURAL,ALTA,17715
IS-1625,2024-04-25T00:00:00Z,CAIDA,MEDIA,17487
IS-1626,2022-10-11T00:00:00Z,ROBO,BAJA,16916
IS-1627,2022-04-16T00:00:00Z,ROBO,BAJA,5219920
IS-1628,2020-10-02T00:00:00Z,VANDALISMO,BAJA,7903120
IS-1629,2023-01-16T00:00:00Z,ROBO,BAJA,17759
IS-163,2024-06-24T00:00:00Z,VANDALISMO,BAJA,17112
IS-1630,2020-06-11T00:00:00Z,CAIDA,CRITICA,52143
IS-1631,2020-01-24T00:00:00Z,VANDALISMO,ALTA,18513
IS-1632,2023-04-20T00:00:00Z,CAIDA,ALTA,17614
IS-1633,2022-01-31T00:00:00Z,CAIDA,ALTA,18086
IS-1634,2020-05-11T00:00:00Z,ROBO,ALTA,17372
IS-1635,2022-06-27T00:00:00Z,ACCIDENTE,ALTA,18103
IS-1636,2020-06-06T00:00:00Z,DANO ESTRUCTURAL,BAJA,17533
IS-1637,2020-08-20T00:00:00Z,DANO ESTRUCTURAL,BAJA,18140
IS-1638,2020-02-11T00:00:00Z,VANDALISMO,CRITICA,52122
IS-1639,2019-10-31T00:00:00Z,ACCIDENTE,MEDIA,5178801
IS-164,2024-06-14T00:00:00Z,ACCIDENTE,MEDIA,17583
IS-1640,2020-11-26T00:00:00Z,VANDALISMO,BAJA,17821
IS-1641,2022-01-11T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18008
IS-1642,2024-08-22T00:00:00Z,VANDALISMO,ALTA,6909670
IS-1643,2024-02-29T00:00:00Z,ACCIDENTE,BAJA,5272342
IS-1644,2023-01-31T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17405
IS-1645,2021-10-23T00:00:00Z,ACCIDENTE,CRITICA,18301
IS-1646,2024-07-01T00:00:00Z,ROBO,CRITICA,17437
IS-1647,2022-06-04T00:00:00Z,DANO ESTRUCTURAL,BAJA,9181989
IS-1648,2024-03-07T00:00:00Z,ACCIDENTE,MEDIA,16997
IS-1649,2021-06-09T00:00:00Z,VANDALISMO,CRITICA,16682
IS-165,2022-08-24T00:00:00Z,ROBO,BAJA,18315
IS-1650,2023-07-29T00:00:00Z,ACCIDENTE,BAJA,17379
IS-1651,2020-12-30T00:00:00Z,DANO ESTRUCTURAL,ALTA,3962563
IS-1652,2019-11-26T00:00:00Z,CAIDA,MEDIA,17907
IS-1653,2023-04-06T00:00:00Z,ROBO,CRITICA,18570
IS-1654,2024-05-19T00:00:00Z,ROBO,CRITICA,7021646
