ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AreaRecreativaID
632,2021/06/19,Daño estructural,Media,16778
633,2021-08-08,Cáídá,Alta,17947
634,09-27-2024,Róbó,Alta,5241186
635,08-03-2021,Dáñó éstrúctúrál,Baja,6819614
636,08-26-2023,Robo,Media,17825
637,2022/03/04,Caída,Media,17667
638,2020/09/06,Vándálísmó,Media,18380
639,20-02-2022,Accidente,Baja,18257
640,2023/02/20,Caída,Media,52135
641,14-09-2022,Caída,Alta,17091
642,16-09-2024,Vandalismo,Alta,17839
643,2022/10/07,Dáñó éstrúctúrál,Media,4704499
644,27/01/2024,Robo,Crítica,52148
645,05-12-2024,Caída,Crítica,17515
646,10-23-2021,Robo,Crítica,17826
647,09-03-2022,Vándálísmó,Baja,18072
648,2024/04/27,Caída,Media,17144
649,15/03/2024,Vandalismo,Baja,5653950
650,08-06-2022,Robo,Crítica,5201907
651,2021-06-12,Vandalismo,Baja,17277
652,10-17-2021,Dáñó éstrúctúrál,Alta,5237131
653,01-12-2020,Robo,Media,18115
654,07/05/2024,Vandalismo,Alta,8914011
655,2023/05/28,Robo,Alta,18177
656,07-22-2023,Accidente,Baja,17873
657,2022-10-02,Caída,Alta,5158970
658,2020-04-29,Daño estructural,Baja,17511
659,2019-12-26,Accidente,Crítica,52217
660,06-11-2020,Vándálísmó,Media,18132
661,2022-01-19,Vandalismo,Media,9503906
662,02-25-2023,Caída,Media,18006
663,2022/08/16,Daño estructural,Crítica,16718
664,08-31-2024,Robo,Baja,17536
665,07-15-2023,Accidente,Crítica,17289
666,02-29-2024,Robo,Baja,7074605
667,2024/03/18,Caída,Baja,16943
668,2024/03/04,Cáídá,Baja,18187
669,08-09-2021,Vándálísmó,Baja,8799942
670,19-05-2022,Robo,Media,16900
671,12-25-2022,Robo,Baja,16885
672,2024-02-17,Accídénté,Media,17801
673,14/10/2020,Accidente,Media,17669
674,2023-07-12,Daño estructural,Baja,52180
675,2024-01-08,Dáñó éstrúctúrál,Baja,52190
676,14-08-2022,Róbó,Alta,18375
677,2024-10-03,Accidente,Baja,16930
678,03-04-2021,Vandalismo,Alta,17445
679,02/11/2023,Caída,Media,16815
680,21-10-2020,Robo,Baja,52152
681,12-27-2023,Róbó,Media,16852
682,06-25-2024,Vandalismo,Alta,17751
683,22/09/2021,Daño estructural,Baja,18559
684,30/05/2023,Caída,Crítica,52223
685,18/08/2020,Accídénté,Baja,5068873
686,05-03-2024,Caída,Baja,18328
687,25-02-2023,Robo,Crítica,18447
688,02-06-2024,Accidente,Alta,7908048
689,2022-09-11,Accidente,Media,5237139
690,14-11-2019,Accidente,Media,8799638
691,2024/06/14,Cáídá,Media,16827
692,02/05/2020,Vandalismo,Media,7840405
693,08-03-2021,Accidente,Baja,18012
694,16-06-2024,Accidente,Baja,52138
695,2023/02/06,Daño estructural,Baja,18441
696,2019-12-01,Accidente,Baja,3576117
697,09-12-2024,Daño estructural,Alta,17062
698,2021-05-06,Robo,Media,17365
699,2020/12/22,Daño estructural,Crítica,18295
700,30/04/2022,Vandalismo,Crítica,17106
701,09-05-2022,Robo,Media,17638
702,18-04-2024,Caída,Crítica,52170
703,2021/05/16,Caída,Alta,17015
704,2020-11-30,Accidente,Crítica,18207
705,11-09-2019,Caída,Alta,18582
706,20/12/2022,Cáídá,Media,17435
707,2022/03/03,Accidente,Crítica,17387
708,04-22-2021,Cáídá,Baja,17907
709,05/04/2020,Accídénté,Crítica,18376
710,2021/08/22,Daño estructural,Alta,16930
711,2023-08-05,Daño estructural,Alta,52111
712,15/08/2024,Dáñó éstrúctúrál,Alta,5241182
713,2023/09/07,Robo,Crítica,7059771
714,12-28-2020,Accidente,Baja,18448
715,2023/12/10,Caída,Crítica,17894
716,08/01/2020,Vándálísmó,Alta,5653960
717,23/09/2022,Robo,Crítica,18318
718,2021/03/16,Accidente,Baja,4792795
719,07/04/2023,Robo,Alta,17555
720,2023-12-22,Vandalismo,Baja,7127772
721,08-08-2024,Vandalismo,Media,18320
722,2022/01/01,Accidente,Alta,18008
723,2020-04-25,Accidente,Baja,3991019
724,04-26-2023,Accidente,Alta,18263
725,2024/01/21,Accídénté,Alta,17964
726,30-04-2020,Vandalismo,Media,4792806
727,09/01/2024,Daño estructural,Baja,17659
728,2021-05-28,Vandalismo,Media,5241184
729,2021/07/24,Róbó,Baja,17854
730,12-10-2022,Robo,Media,52189
731,09-15-2021,Accidente,Alta,18191
732,2021/03/13,Accidente,Crítica,7908048
733,2020/01/29,Vandalismo,Media,52106
734,2023-10-03,Robo,Alta,18477
735,13-05-2021,Vandalismo,Crítica,17697
736,2021/06/10,Vandalismo,Media,17293
737,04-14-2022,Robo,Alta,16749
738,2024-09-22,Accídénté,Baja,17498
739,2019/11/21,Vandalismo,Baja,17031
740,10/04/2023,Dáñó éstrúctúrál,Baja,5654057
741,13-03-2023,Daño estructural,Media,17384
742,2023/06/09,Accidente,Baja,16717
743,04/09/2022,Robo,Media,3568168
744,08/01/2020,Róbó,Media,16741
745,29/03/2021,Accídénté,Baja,52208
746,07-27-2023,Róbó,Media,17955
747,2023/12/19,Róbó,Crítica,18399
748,08-26-2024,Robo,Alta,18168
749,11-02-2020,Robo,Media,18574
750,2022-06-06,Daño estructural,Crítica,7129038
751,2020/05/27,Caída,Alta,16911
752,2021-08-20,Cáídá,Alta,17781
753,06-08-2023,Róbó,Media,18229
754,2022/01/31,Róbó,Alta,6819617
755,07-26-2023,Vandalismo,Crítica,18245
756,2023-09-02,Daño estructural,Alta,18003
757,2023-03-12,Accidente,Media,4749886
758,10-31-2019,Vandalismo,Alta,17484
759,2022-07-01,Robo,Baja,7126585
760,14-10-2021,Caída,Media,4737855
761,01/04/2022,Robo,Baja,52106
762,2024/06/07,Daño estructural,Crítica,17800
763,2022/03/21,Róbó,Baja,18133
764,10-02-2024,Caída,Crítica,17429
765,2023-01-22,Robo,Media,17608
766,11-16-2020,Caída,Alta,17918
767,07-04-2024,Robo,Alta,5240285
768,30/11/2022,Dáñó éstrúctúrál,Baja,18570
769,06-21-2021,Róbó,Alta,17278
770,03/04/2020,Caída,Media,18172
771,22/11/2022,Caída,Alta,17415
772,07-05-2020,Caída,Baja,18627
773,10-30-2020,Róbó,Crítica,18445
774,02-15-2021,Robo,Alta,17378
775,2022-12-20,Robo,Crítica,17983
776,2023-08-13,Accidente,Media,5653881
777,2022-05-22,Robo,Media,3994618
778,01/09/2020,Caída,Baja,52040
779,2021-09-10,Caída,Media,6819623
780,2020/04/27,Accidente,Alta,18012
781,2023/04/08,Robo,Media,17100
782,01-18-2024,Vandalismo,Alta,18622
783,2020/03/16,Robo,Crítica,4749899
784,06-29-2024,Dáñó éstrúctúrál,Baja,17488
785,2021/07/16,Accidente,Alta,3569421
786,2022/01/06,Robo,Alta,4749888
787,23-02-2021,Accidente,Alta,18114
788,31/01/2022,Caída,Baja,18283
789,13/03/2020,Robo,Crítica,17960
790,03/09/2024,Robo,Baja,17042
791,01/04/2022,Róbó,Media,18627
792,15-08-2022,Robo,Crítica,17159
793,12-25-2023,Daño estructural,Crítica,18324
794,14-04-2022,Cáídá,Media,17774
795,2020/03/18,Róbó,Media,18439
796,2019-11-14,Robo,Baja,18248
797,24-09-2024,Vandalismo,Baja,52228
798,05-29-2021,Daño estructural,Media,4988302
799,24-10-2019,Accídénté,Media,7127772
800,02-13-2024,Daño estructural,Crítica,52124
801,2020/10/30,Cáídá,Baja,52089
802,12-12-2022,Cáídá,Media,18425
803,2023/01/30,Accídénté,Alta,16938
804,2023-12-28,Dáñó éstrúctúrál,Baja,5653924
805,2021-08-19,Caída,Crítica,17083
806,06/08/2022,Daño estructural,Media,52166
807,06-29-2021,Caída,Baja,17931
808,10-18-2021,Accídénté,Crítica,17705
809,26/09/2022,Daño estructural,Alta,52107
810,23-01-2023,Daño estructural,Alta,16701
811,2022-07-11,Robo,Baja,17559
812,29/11/2020,Vándálísmó,Crítica,17739
813,04-06-2023,Cáídá,Media,5237114
814,2024-08-30,Caída,Alta,5211511
815,05-10-2022,Cáídá,Baja,16849
816,05-17-2021,Robo,Media,17710
817,2022/05/05,Vandalismo,Crítica,17884
818,2021-02-17,Róbó,Baja,17769
819,14-09-2022,Róbó,Media,17514
820,06-07-2024,Accidente,Media,18524
821,23-03-2020,Vándálísmó,Crítica,18597
822,23-12-2023,Accidente,Baja,17811
823,05-11-2019,Caída,Crítica,17374
824,12/12/2023,Caída,Baja,18183
825,2020/04/20,Cáídá,Baja,17577
826,2022-02-03,Caída,Media,52154
827,08/11/2022,Cáídá,Media,4749900
828,07-04-2020,Daño estructural,Crítica,17413
829,17-01-2023,Daño estructural,Baja,18222
830,02-26-2024,Daño estructural,Alta,52214
831,07-13-2023,Robo,Alta,7928019
832,03-02-2021,Robo,Media,17511
833,2023/10/31,Robo,Baja,18401
834,2023-12-16,Robo,Baja,18378
835,2020/01/16,Cáídá,Baja,17093
836,07-01-2020,Accídénté,Media,3568173
837,06-24-2020,Dáñó éstrúctúrál,Media,17388
838,2022/12/03,Daño estructural,Baja,17193
839,20/02/2020,Robo,Alta,52222
840,25/07/2020,Vandalismo,Crítica,16848
841,13-07-2023,Caída,Crítica,17867
842,22/04/2024,Vandalismo,Alta,18184
843,2020/08/08,Robo,Alta,17146
844,18-07-2023,Vandalismo,Alta,17737
845,02-22-2022,Accidente,Baja,17924
846,24/01/2023,Accídénté,Alta,9046352
847,18-06-2020,Accidente,Media,18141
848,16-02-2021,Vandalismo,Alta,16778
849,06-08-2022,Daño estructural,Media,5246189
850,2021-11-12,Vandalismo,Media,18174
851,17-04-2020,Daño estructural,Baja,17604
852,2021-05-25,Accidente,Baja,17787
853,26-07-2023,Robo,Alta,52101
854,11-09-2022,Dáñó éstrúctúrál,Crítica,4792806
855,2020/11/25,Daño estructural,Baja,18019
856,04-07-2022,Caída,Baja,17258
857,03-26-2023,Accidente,Alta,16832
858,05/02/2023,Caída,Baja,18263
859,04/07/2020,Daño estructural,Alta,3573055
860,2020-02-13,Vandalismo,Baja,18030
861,31/07/2020,Robo,Crítica,17376
862,2020/03/14,Caída,Media,18177
863,30-04-2024,Vandalismo,Crítica,18315
864,2022/04/11,Vandalismo,Baja,16805
865,2022-08-22,Caída,Baja,17675
866,2024/09/08,Daño estructural,Baja,17080
867,2022/11/12,Vandalismo,Alta,7840614
868,05-18-2020,Cáídá,Alta,17327
869,16/03/2021,Caída,Alta,17076
870,2022/03/06,Accidente,Media,7182466
871,2021-06-19,Robo,Alta,17965
872,25/04/2021,Róbó,Crítica,17676
873,2022-06-06,Daño estructural,Crítica,17641
874,2019/11/23,Accidente,Alta,16989
875,05-10-2024,Accidente,Media,18047
876,2024-02-03,Caída,Crítica,17005
877,2023-11-28,Vandalismo,Baja,17413
878,10/07/2024,Vandalismo,Alta,17777
879,2020/04/22,Caída,Alta,17933
880,2024/09/09,Caída,Crítica,17466
881,03-19-2023,Vandalismo,Alta,18042
882,2023/12/26,Accidente,Media,5654016
883,2024-01-27,Accidente,Alta,5240283
884,16-11-2020,Caída,Alta,16902
885,10-11-2020,Daño estructural,Alta,17845
886,08-04-2020,Accidente,Alta,17847
887,17-08-2020,Vandalismo,Alta,17526
888,17/02/2021,Daño estructural,Crítica,16930
889,2021-12-27,Cáídá,Alta,17901
890,17/12/2019,Vandalismo,Media,5237124
891,2023-07-20,Accidente,Alta,18607
892,2021-11-30,Robo,Crítica,18302
893,21/02/2024,Caída,Crítica,8776081
894,2024/06/16,Accidente,Media,18322
895,15/03/2022,Robo,Alta,17698
896,03-10-2024,Dáñó éstrúctúrál,Crítica,7177654
897,04-07-2021,Vandalismo,Media,17989
898,01-10-2022,Vandalismo,Baja,8799601
899,17-12-2022,Daño estructural,Crítica,7126585
900,04-15-2023,Robo,Media,17245
901,10-21-2022,Robo,Media,16855
902,08/10/2020,Daño estructural,Alta,18595
903,31-07-2022,Caída,Media,52194
904,2023/05/05,Daño estructural,Crítica,5240105
905,20-04-2021,Accidente,Baja,17163
906,2024/04/23,Accídénté,Baja,17617
907,26/03/2022,Vándálísmó,Media,18584
908,26-01-2023,Cáídá,Crítica,4730886
909,27-12-2023,Robo,Baja,5174650
910,10/02/2021,Caída,Crítica,17460
911,2020-09-01,Accidente,Crítica,16766
912,2021-06-22,Róbó,Crítica,451321
913,09-16-2024,Vandalismo,Alta,17472
914,2022-02-01,Róbó,Baja,17936
915,08-05-2024,Accídénté,Media,18115
916,2022-01-02,Accídénté,Alta,17161
917,12/04/2022,Dáñó éstrúctúrál,Crítica,5240310
918,06-14-2020,Róbó,Alta,17705
919,07-12-2021,Robo,Alta,16854
920,12-21-2020,Robo,Crítica,5175231
921,2021-12-14,Vándálísmó,Media,52193
922,08-22-2020,Robo,Baja,17670
923,10-07-2020,Vandalismo,Media,17299
924,05-10-2020,Accídénté,Media,16662
925,06/05/2021,Accidente,Crítica,8799638
926,17-05-2023,Róbó,Baja,18240
927,03-03-2024,Dáñó éstrúctúrál,Media,17561
928,2021-04-21,Robo,Baja,17338
929,2022-03-26,Robo,Alta,17593
930,15-06-2021,Cáídá,Media,5241179
931,2024-05-11,Vandalismo,Media,18424
932,21/04/2024,Caída,Alta,17584
933,2022/11/06,Vandalismo,Baja,17831
934,2021-04-18,Accidente,Crítica,52120
935,07-29-2020,Vandalismo,Media,7882665
936,01-10-2023,Robo,Media,17549
937,2020-06-13,Accidente,Baja,17091
938,2020/11/22,Caída,Media,17028
939,08-03-2022,Vandalismo,Crítica,18252
940,2021-06-25,Daño estructural,Media,18544
941,10-05-2024,Caída,Crítica,3531286
942,2021/08/14,Accidente,Alta,16822
943,03-03-2022,Accidente,Media,4737855
944,2023/10/09,Dáñó éstrúctúrál,Media,18394
945,01/08/2024,Róbó,Alta,17610
946,2020-01-30,Robo,Baja,17634
947,04-26-2023,Daño estructural,Crítica,9438374
948,2024-05-30,Robo,Crítica,17309
949,2021/01/06,Accidente,Baja,17748
950,17/09/2022,Daño estructural,Media,17282
951,26-12-2022,Robo,Baja,9403201
952,05-03-2023,Daño estructural,Baja,16690
953,2021/02/14,Accidente,Baja,18122
954,13/01/2020,Vandalismo,Media,17853
955,25/07/2021,Caída,Alta,17627
956,05-05-2020,Vandalismo,Media,4730819
957,2022/11/05,Accidente,Baja,17004
958,2024-03-13,Vandalismo,Alta,52109
959,2021-10-28,Vandalismo,Media,52199
960,19/10/2022,Vándálísmó,Crítica,7140941
961,2023-03-17,Vándálísmó,Crítica,17352
962,2021-04-09,Accidente,Baja,5209117
963,04/07/2021,Accidente,Alta,18153
964,2019/12/01,Robo,Baja,5071674
965,24-08-2022,Vandalismo,Media,17088
966,09-11-2022,Caída,Baja,17549
967,05-03-2022,Caída,Baja,5246185
968,04-19-2022,Daño estructural,Baja,9272789
969,25/04/2020,Vandalismo,Media,16686
970,10-20-2022,Accidente,Crítica,16671
971,2023/10/26,Robo,Media,52131
972,14/01/2022,Caída,Crítica,18199
973,12/08/2022,Caída,Media,4737942
974,03/01/2022,Vándálísmó,Baja,16692
975,10-03-2022,Vandalismo,Baja,17343
976,2020/04/27,Daño estructural,Crítica,18501
977,22/05/2020,Robo,Baja,18104
978,12-04-2022,Caída,Media,16738
979,2023-09-06,Cáídá,Baja,17796
980,2023-03-13,Vandalismo,Media,18355
981,07-18-2020,Accidente,Baja,52222
982,2022/02/26,Daño estructural,Alta,7933003
983,17/03/2022,Vandalismo,Baja,17298
984,08-14-2022,Vándálísmó,Crítica,17163
985,23-09-2024,Vándálísmó,Alta,8799532
986,25/01/2020,Accidente,Alta,17015
987,09-06-2023,Daño estructural,Crítica,52108
988,28/10/2023,Accidente,Alta,18541
989,2022-03-01,Daño estructural,Baja,18074
990,2022-10-13,Caída,Alta,17775
991,01/01/2021,Robo,Crítica,18041
992,20-05-2024,Robo,Media,5219930
993,08-21-2020,Dáñó éstrúctúrál,Alta,52218
994,15-11-2019,Caída,Media,17168
995,03/12/2021,Caída,Crítica,8799552
996,2023-03-11,Caída,Baja,16837
997,2024/08/29,Accídénté,Alta,17194
998,01/10/2020,Vandalismo,Alta,18617
999,02-08-2023,Robo,Alta,52212
1000,16-10-2021,Vandalismo,Media,16885
1001,09-07-2020,Vandalismo,Alta,5241171
1002,08-19-2022,Accidente,Baja,5654014
1003,2020-02-26,Dáñó éstrúctúrál,Crítica,16731
1004,12-05-2021,Daño estructural,Alta,18552
1005,25/07/2021,Vandalismo,Baja,17896
1006,10-18-2023,Vandalismo,Alta,18221
1007,2024/08/14,Robo,Crítica,17746
1008,05-23-2024,Róbó,Media,17644
1009,10-07-2024,Daño estructural,Crítica,8799942
1010,13/12/2022,Vandalismo,Baja,18084
1011,11-19-2021,Accidente,Media,18120
1012,26-09-2021,Vandalismo,Media,8799549
1013,25-12-2022,Robo,Media,18259
1014,18/09/2022,Vándálísmó,Crítica,17288
1015,2020-07-20,Accidente,Baja,17290
1016,2023-09-19,Róbó,Alta,16868
1017,01/10/2020,Accidente,Media,52056
1018,2020-05-10,Accidente,Baja,18477
1019,07/01/2022,Daño estructural,Baja,52189
1020,2023/08/18,Accídénté,Crítica,16751
1021,08-07-2024,Caída,Baja,17209
1022,03-23-2020,Daño estructural,Baja,52153
1023,2023/11/11,Accídénté,Crítica,5241173
1024,2022-09-02,Daño estructural,Media,52212
1025,27-11-2023,Daño estructural,Media,16943
1026,05/09/2022,Robo,Media,16732
1027,11-14-2023,Accídénté,Media,16888
1028,2021/06/04,Accidente,Baja,451351
1029,16-03-2021,Robo,Alta,18234
1030,30/05/2023,Accídénté,Crítica,4986445
1031,2021/05/09,Daño estructural,Alta,52135
1032,2020-10-18,Róbó,Alta,16896
1033,2020-01-31,Vandalismo,Alta,18300
1034,06-06-2021,Róbó,Baja,17720
1035,10/03/2024,Caída,Baja,5219931
1036,2021-07-25,Dáñó éstrúctúrál,Alta,18057
1037,2021/08/03,Vandalismo,Alta,18488
1038,13-02-2022,Daño estructural,Crítica,17433
1039,03/01/2020,Accídénté,Crítica,18530
1040,12-25-2021,Caída,Alta,7130041
1041,06/12/2022,Vandalismo,Baja,16757
1042,2020/01/06,Caída,Baja,4796512
1043,02-18-2022,Vandalismo,Alta,17632
1044,11-12-2020,Robo,Alta,17886
1045,16-11-2022,Caída,Baja,16766
1046,22/05/2020,Cáídá,Crítica,7908163
1047,13/03/2020,Vandalismo,Alta,17200
1048,2023-08-30,Robo,Baja,5071591
1049,13-04-2021,Caída,Media,18395
1050,11-08-2024,Accidente,Alta,18558
1051,2021-09-16,Vandalismo,Alta,17753
1052,2021-12-20,Vandalismo,Baja,16918
1053,15-04-2023,Vándálísmó,Alta,16867
1054,24-10-2022,Caída,Crítica,17544
1055,03-08-2020,Robo,Media,3991087
1056,2021-11-01,Caída,Crítica,8218587
1057,05/02/2023,Robo,Baja,18330
1058,10-21-2021,Vandalismo,Alta,17678
1059,01-04-2022,Cáídá,Crítica,3991213
1060,06-07-2024,Cáídá,Alta,17089
1061,2024-06-30,Daño estructural,Crítica,16668
1062,27/11/2022,Caída,Alta,52106
1063,2021/10/09,Daño estructural,Media,16935
1064,2020-06-03,Robo,Alta,17932
1065,12-03-2023,Accidente,Alta,17267
1066,2021/05/17,Caída,Crítica,3566346
1067,2022/01/17,Vandalismo,Crítica,16847
1068,01-12-2020,Robo,Baja,18272
1069,07/09/2020,Robo,Crítica,16997
1070,2023-08-08,Daño estructural,Media,17015
1071,28/07/2020,Accidente,Media,17887
1072,08-10-2023,Robo,Baja,16928
1073,17/09/2022,Vándálísmó,Baja,5653899
1074,2021-05-01,Robo,Crítica,18592
1075,2021/06/17,Róbó,Media,8775337
1076,2023-10-16,Dáñó éstrúctúrál,Alta,5075332
1077,03-08-2024,Cáídá,Alta,3566363
1078,2024-08-10,Accidente,Crítica,16822
1079,06-16-2022,Vandalismo,Baja,18250
1080,2021/04/13,Accidente,Media,16724
1081,21/05/2023,Robo,Alta,17212
1082,2021/05/18,Caída,Alta,17630
1083,2020-03-13,Caída,Crítica,17395
1084,04-06-2024,Daño estructural,Media,18292
1085,2021-01-28,Caída,Crítica,17796
1086,2021/02/11,Accidente,Alta,18287
1087,2023-08-25,Robo,Baja,17440
1088,2023/10/25,Cáídá,Crítica,3960567
1089,2022-01-15,Robo,Crítica,17009
1090,2022-10-28,Daño estructural,Media,17180
1091,22/04/2022,Accidente,Crítica,17435
1092,09-15-2024,Róbó,Media,7761231
1093,2019/12/05,Vandalismo,Alta,451521
1094,2024/03/26,Caída,Alta,17754
1095,16-02-2021,Robo,Baja,18060
1096,05/04/2024,Vandalismo,Crítica,17600
1097,19/05/2024,Accidente,Media,18276
1098,28/09/2020,Caída,Baja,17654
1099,2022-03-21,Accídénté,Baja,16678
1100,06-06-2023,Daño estructural,Media,4749894
1101,2024/02/20,Caída,Baja,5240286
1102,2024/08/14,Cáídá,Crítica,17162
1103,12-07-2020,Accidente,Alta,17503
1104,09/10/2020,Robo,Crítica,16896
1105,2020-10-14,Caída,Alta,52230
1106,2024-06-21,Robo,Media,17301
1107,20-10-2019,Caída,Crítica,18054
1108,2021/10/17,Daño estructural,Alta,7247845
1109,2023/08/04,Accidente,Alta,17068
1110,2024-02-19,Daño estructural,Baja,18272
1111,2020/10/14,Caída,Crítica,17725
1112,2021-02-08,Vandalismo,Crítica,3568306
1113,2023-04-14,Accídénté,Media,17270
1114,07-15-2020,Robo,Alta,17076
1115,12-07-2024,Daño estructural,Baja,5220743
1116,15-04-2023,Accídénté,Alta,17953
1117,13/08/2023,Robo,Alta,17651
1118,2020/12/22,Robo,Baja,18436
1119,02-27-2023,Vandalismo,Crítica,17058
1120,2024-03-03,Vandalismo,Alta,4795654
1121,2019/11/30,Robo,Alta,17768
1122,29-09-2020,Accídénté,Media,52086
1123,02-10-2024,Dáñó éstrúctúrál,Media,17123
1124,20/08/2021,Accidente,Baja,16925
1125,2019/12/23,Caída,Alta,17927
1126,02-29-2024,Vandalismo,Media,17516
1127,2021/01/06,Daño estructural,Baja,18185
1128,23/09/2020,Daño estructural,Alta,17757
1129,07-16-2022,Vándálísmó,Baja,17694
1130,25/03/2021,Daño estructural,Crítica,17330
1131,11-05-2019,Daño estructural,Baja,16663
1132,2024-01-01,Accidente,Baja,17688
1133,2023/08/09,Vandalismo,Crítica,7896504
1134,10-12-2021,Vandalismo,Baja,17338
1135,2024-01-28,Caída,Media,18056
1136,17/08/2020,Caída,Media,5071674
1137,2023/01/23,Vandalismo,Crítica,17122
1138,2022-05-27,Vandalismo,Crítica,18311
1139,01-05-2020,Robo,Crítica,17638
1140,19-04-2021,Róbó,Crítica,5246182
1141,2023-01-20,Caída,Crítica,52170
1142,25-07-2022,Daño estructural,Media,8780154
1143,16/09/2024,Róbó,Crítica,17891
1144,2022/12/22,Robo,Media,17837
1145,05/02/2020,Accidente,Baja,18637
1146,2023-09-19,Daño estructural,Crítica,17522
1147,16/04/2023,Accidente,Alta,16774
1148,06-16-2021,Daño estructural,Alta,18286
1149,2022-07-27,Vandalismo,Crítica,7761231
1150,06-01-2022,Caída,Media,18151
1151,06-09-2022,Caída,Alta,17842
1152,04-10-2023,Accídénté,Alta,5174681
1153,23/12/2022,Vandalismo,Alta,18337
1154,2022/07/21,Daño estructural,Baja,17315
1155,08-18-2023,Robo,Baja,16940
1156,2022-01-06,Vandalismo,Alta,16880
1157,2021-06-22,Daño estructural,Crítica,17632
1158,09-14-2023,Robo,Alta,16889
1159,13/12/2022,Róbó,Baja,17194
1160,2022/10/13,Daño estructural,Media,7107699
1161,2023-09-26,Caída,Alta,5237120
1162,19-02-2021,Robo,Baja,17284
1163,24-06-2024,Accidente,Media,18387
1164,16/07/2022,Robo,Crítica,16953
1165,01-26-2020,Vandalismo,Baja,17832
1166,2023-09-28,Caída,Baja,18327
1167,03/09/2023,Accidente,Alta,16813
1168,2021-08-16,Daño estructural,Media,5246194
1169,04-06-2023,Daño estructural,Alta,17768
1170,05-14-2022,Caída,Alta,5237133
